bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	
4800	60	10	1	303	23291941	31162255	708074	1607204	14338261	23228276	1625840	11740090	21559536	1687371	7831590	22237849	1708124	6218042	21813259	
80	1	1	2	533	581515	503512	18473	10022	61381	5604	3653	36531	643	9580	34129	3611	1906	36586	506	
80	1	2	2	273	450229	318103	13530	8278	77202	8027	6394	183694	5218	2744	33351	10039	3898	28244	457	
80	1	3	2	273	181854	275380	13390	6129	60044	5061	5967	119234	3804	4870	66784	3170	5023	33236	1928	
80	1	4	2	201	155465	619399	14712	7562	55902	5340	10694	45503	2446	6212	35726	450	3747	27737	386	
80	1	5	2	176	173383	213053	14204	9211	55062	4066	16641	61504	4483	9053	52577	3439	14829	41610	3904	
80	1	6	2	141	423921	2323562	44338	17301	497741	7998	12685	166123	107349	72806	407473	4074	13869	565415	8513	
80	1	7	2	333	224807	1007912	17009	23627	78476	6325	13068	60420	4152	17760	79346	6475	11988	57595	5993	
80	1	8	2	237	375536	585462	13903	13034	116426	2998	10874	35984	1773	10369	47981	3416	7901	50413	3579	
80	1	9	2	213	235354	244994	12047	10262	55045	4390	7507	44417	4073	27235	54040	5018	20534	50997	5045	
80	1	10	2	142	204433	337459	16031	20115	187683	4943	15855	89259	4392	17034	52555	3611	12277	82551	4444	
160	2	1	2	217	242549	796964	14007	4730	84326	7820	3501	67895	571	1895	363518	4772	4146	48616	7773	
160	2	2	2	191	206745	3372096	58627	14053	521900	57623	12482	561274	9356	10852	800964	26793	13079	714280	18246	
160	2	3	2	10315	282168	1116853	31887	12961	93841	9829	19635	73201	4488	16879	92123	22376	9569	103026	19878	
160	2	4	2	242	352121	530373	25426	4908	79164	6326	19318	107176	689	11520	72416	6255	7428	59577	4043	
160	2	5	2	181	271563	542312	15646	18869	117905	10395	10307	91603	14153	27538	96283	11530	18302	94057	11609	
160	2	6	2	511	606099	574793	18714	27472	125392	22350	15650	91074	20371	17018	77877	7960	12469	89999	8777	
160	2	7	2	729	399251	422787	23199	28257	130938	28326	17850	99402	15627	17291	82533	7391	10968	81118	7583	
160	2	8	2	231	441981	544008	19370	32795	111065	11804	20134	226902	14854	34874	149465	16018	25480	106406	16017	
160	2	9	2	300	674729	649305	24242	36487	132913	15658	21695	103496	23117	27799	78802	17750	19988	101412	10746	
160	2	10	2	258	432607	840463	24777	42205	114447	25231	25658	120752	17981	29667	160078	14434	21979	171643	20032	
240	3	1	2	426	313990	874480	16512	5105	99211	9824	6726	104312	633	1909	110030	6242	35023	106166	552	
240	3	2	2	223	389525	729524	22427	4094	95656	14100	8152	211069	1132	4978	255919	12389	10682	122866	5413	
240	3	3	2	261	369798	1490480	33188	8746	140145	8318	23918	111331	559	14572	181519	25960	26655	168143	14215	
240	3	4	2	327	543658	1186827	237168	11895	357665	9384	41747	128978	832	2993	136507	11196	30602	665046	1349	
240	3	5	2	325	2229803	4128256	26091	56603	198894	37596	30041	163448	40191	33779	274545	38516	35400	248940	42923	
240	3	6	2	616	988073	1970009	27499	51208	173290	18222	33433	175713	16420	49210	256767	52832	44870	248828	40117	
240	3	7	2	298	624908	919894	36954	42978	179557	36982	26403	141738	22684	39780	1543587	174242	53941	668455	38054	
240	3	8	2	405	673106	609180	23097	46550	166974	52293	36021	351781	39895	41081	118378	13583	20471	106236	15518	
240	3	9	2	173	522722	869990	25709	67595	198034	37045	40796	167727	53045	43653	141886	26217	37986	162351	27873	
240	3	10	2	397	995881	724718	24703	60360	312235	38533	52235	144747	26518	55319	282263	24670	54041	112711	15656	
320	4	1	2	248	480156	1269815	34582	6287	191456	15476	6597	147958	586	2423	148969	37313	6079	176006	922	
320	4	2	2	253	585392	1406254	35700	18448	167802	22090	13640	148461	14564	3690	254790	22321	15607	133900	7817	
320	4	3	2	248	450467	829131	21124	16369	146213	26309	29360	121137	19570	3110	102783	9616	23331	99686	749	
320	4	4	2	203	495378	1166471	31647	8223	380020	13812	42722	138926	733	5598	143267	9462	39161	120951	589	
320	4	5	2	391	2182869	3080904	32218	182768	260644	68968	39238	262570	87442	41136	286868	44506	34828	326774	43378	
320	4	6	2	242	722638	1395606	39304	52224	262495	63484	40444	306030	64618	66222	233430	82930	51783	243635	68098	
320	4	7	2	232	1369497	2013638	38329	215546	272333	70339	60171	477769	48734	54537	182857	24466	33584	188379	32018	
320	4	8	2	401	878008	1039070	22171	77841	218260	41174	40809	172486	31653	48863	121894	31894	33228	123265	38945	
320	4	9	2	234	862180	968968	285419	109984	1376180	107732	249638	1855732	64120	68557	219334	219021	63088	252834	58786	
320	4	10	2	250	916029	1417714	35123	74781	834315	43208	43185	366606	39740	78161	226172	64066	54024	217605	77663	
400	5	1	2	272	550203	1832084	32418	4553	849601	21074	16533	238420	681	12668	220230	14663	5215	156918	398	
400	5	2	2	211	557315	1455872	52610	13368	573059	32771	17770	259530	19155	4575	206045	18230	16819	273053	771	
400	5	3	2	412	657765	1403160	50383	7278	239886	13846	50088	223215	772	11314	198787	23493	33268	179892	22617	
400	5	4	2	315	598111	956944	33266	6202	188004	11825	41835	258474	706	4840	213082	14758	33579	469092	1523	
400	5	5	2	432	823665	1418207	44645	40559	267943	79668	29481	273746	82949	64816	318481	143271	158419	261461	78414	
400	5	6	2	249	959950	2365634	72354	61203	322406	145306	98554	2264201	328731	92701	250910	31723	53524	385593	41048	
400	5	7	2	516	968414	2091797	35366	67249	317947	84616	55202	323967	88693	82112	298177	92277	99035	381134	84451	
400	5	8	2	221	1155498	1755253	49032	77251	310968	65068	64940	281562	72659	74961	378707	83116	72699	417732	107037	
400	5	9	2	209	1067793	1053466	43921	72910	461114	60254	65447	302925	48619	89346	315418	92293	77224	880350	63765	
400	5	10	2	213	1332514	1909442	309094	111666	383772	71221	108709	568234	69804	91816	373990	62587	78060	343335	57091	
480	6	1	2	289	657650	1591217	63876	6190	398227	20516	25660	268188	975	3170	296722	36173	14162	289802	858	
480	6	2	2	442	1240150	1525793	50629	4875	295480	23033	29840	212560	658	3189	170579	15243	17770	155714	612	
480	6	3	2	291	745811	1153092	45655	5483	222735	23430	34656	219136	776	2694	234108	16157	50537	207079	569	
480	6	4	2	245	645612	1273949	46278	9937	259452	29062	63838	280025	16990	10142	230403	20137	56064	229484	730	
480	6	5	2	195	1020509	1801469	80392	91732	694421	128052	70071	315721	202111	62475	313395	104034	54325	278781	110486	
480	6	6	2	278	1132361	1994571	61268	88147	434195	111788	83306	686168	611693	111416	412371	403596	77974	331285	105729	
480	6	7	2	256	1393333	2391141	61733	79165	353072	63866	68830	299272	69919	59688	595411	153953	70091	302389	72409	
480	6	8	2	340	2265953	1952540	52641	112286	438824	126490	110486	384697	188338	96342	382533	103268	97190	375116	121885	
480	6	9	2	273	1307577	6620009	223960	319618	1933659	133735	176373	2617267	113078	136174	722048	134781	120136	344986	109258	
480	6	10	2	304	1380925	5981214	74245	442683	457137	105797	117409	433782	121993	128927	355289	119036	118335	1475144	146130	
560	7	1	2	339	3026829	4873667	58422	9811	313235	22474	20136	276031	889	3860	233991	26826	14321	225754	642	
560	7	2	2	283	889513	6801899	449410	15286	341878	40326	45208	307080	12910	6221	300119	34694	27403	236239	20455	
560	7	3	2	279	1226814	7330746	605179	11917	418597	33853	74693	761385	2184	7274	305311	22422	49472	247547	866	
560	7	4	2	270	1384061	2822582	224062	23477	378079	39133	89206	381029	35559	5638	307211	53402	164736	569876	1349	
560	7	5	2	255	1446957	2080244	195644	70262	791549	328803	60885	442564	169542	88514	340056	118608	74761	429136	158297	
560	7	6	2	315	1258743	2291734	177589	100344	906099	181880	99799	439364	176928	115501	548998	222239	105063	1776494	379087	
560	7	7	2	318	4352797	1954138	97635	98901	403368	105180	83140	359351	114134	83886	346122	107017	79842	327225	89483	
560	7	8	2	355	4920708	1905781	46825	127846	441708	184240	118299	429613	165379	128866	457663	155173	121576	903215	206553	
560	7	9	2	626	1879178	2452778	94747	153180	427045	135544	124235	364423	205181	134417	399042	114265	121376	372689	134369	
560	7	10	2	293	2268515	5046633	590655	201320	2524332	76704	122747	422596	94497	162564	464047	205999	147660	692374	351144	
640	8	1	2	312	857176	3169818	129203	7054	425526	29528	16981	428937	992	4897	386503	14222	10777	336343	683	
640	8	2	2	273	1010982	2375254	49139	5704	370531	32166	38866	297617	996	4877	315570	59170	25366	275299	15987	
640	8	3	2	303	1140634	3536622	423880	30473	2135282	32925	84545	1345042	1913	8189	1662752	26808	70335	1722144	1534	
640	8	4	2	346	4570626	3121772	76192	15183	355992	24449	104800	277200	757	11220	1168812	30036	120380	1810412	1661	
640	8	5	2	282	2987003	1594338	89217	87711	1363264	292945	85042	2134465	306699	80087	2183632	215367	92935	660917	672036	
640	8	6	2	288	2162468	4154077	70939	192282	675518	246924	118224	510447	260791	98855	346674	134481	76086	347195	141391	
640	8	7	2	309	1585764	7711757	78268	332717	576640	220035	125772	489158	237235	93128	450515	189988	89863	483112	196767	
640	8	8	2	290	6782643	8288939	116395	202464	1047739	202775	171451	441221	213201	180960	518577	301147	144806	2713818	587688	
640	8	9	2	277	4305604	2352583	146930	164474	555487	229776	147797	529386	246937	373977	522933	347910	179827	500183	373162	
640	8	10	2	261	2111576	2152760	80664	130172	538998	229901	178523	615666	322977	144193	497548	229902	137520	468350	194523	
720	9	1	2	289	1099875	5780006	74685	9901	459853	34266	23875	390842	955	3810	294791	22448	26559	292974	832	
720	9	2	2	362	1012389	2801470	640470	27664	3082100	32221	40764	695422	1442	5992	397790	35426	37866	649890	1464	
720	9	3	2	286	1754530	9079613	71539	23363	433984	47332	72664	407328	31397	7369	891107	50799	93314	805839	22172	
720	9	4	2	269	2437548	7006312	67565	9178	941624	29018	92252	328881	1057	4567	307713	28976	69471	323502	10605	
720	9	5	2	220	1774658	4762980	941608	145824	4575197	357305	122984	504335	779001	131308	503034	256593	184092	765953	299037	
720	9	6	2	333	6318062	3669782	74439	168949	717016	339315	138905	454831	411221	156993	344445	323175	144383	397948	295761	
720	9	7	2	317	1908118	2383695	68046	140373	2952029	649971	138214	450019	240832	131743	539132	252851	112738	789088	525172	
720	9	8	2	261	3642322	5488777	267875	182658	854045	513481	166979	479555	742207	153784	513941	417763	299772	450799	246809	
720	9	9	2	274	1954078	9747065	190790	209533	756649	693241	204456	473039	274333	166027	515487	291338	155212	490137	307424	
720	9	10	2	347	3627786	5332510	103597	182198	425578	113536	108896	342431	113524	129259	386809	186410	115374	408941	209735	
800	10	1	2	260	635784	1661403	54978	4343	531369	53374	22745	527230	1025	4175	715187	272928	22125	3112366	1854	
800	10	2	2	351	1905084	4702651	224541	22494	884914	54343	62212	610319	133483	10225	486409	45712	42900	461419	21239	
800	10	3	2	300	1999192	4049330	103910	14922	666913	80696	74699	531875	54917	4293	532188	75905	74403	1135519	2153	
800	10	4	2	311	1683836	3187541	89911	12274	620474	49146	303264	1110918	29748	24598	700675	82728	97547	499849	49009	
800	10	5	2	262	2026951	2932454	54035	128353	524477	388952	108824	671411	469685	118219	836632	352767	117131	523556	373273	
800	10	6	2	288	1950442	3499944	200101	131579	671544	559634	137893	630886	405940	167750	635067	397102	154957	1649123	534605	
800	10	7	2	362	3459895	2307641	77490	140292	814429	507012	670228	1060441	740367	152668	813433	575560	185220	5479361	599083	
800	10	8	2	339	3460579	2649739	74145	174079	811811	304214	160929	678018	334534	169903	645381	469888	161309	581272	424711	
800	10	9	2	457	2652517	6229634	1048246	216492	1259518	1654141	177398	504496	322085	147255	417482	238540	137587	1537421	984476	
800	10	10	2	315	3415293	8124613	87775	265202	721349	1121873	203209	1154791	449342	174309	978999	188894	151309	3794368	435504	
880	11	1	2	492	1735059	16461382	109865	11945	868083	309737	34447	684754	1730	6279	2355157	40029	95655	1733316	1456	
880	11	2	2	638	3682052	7425298	117739	9225	636316	41165	47470	554022	881	4632	461253	41466	33837	457676	850	
880	11	3	2	249	2019664	3573504	131313	13649	1617905	47304	78211	451916	1010	6279	513381	48894	141414	3053142	417083	
880	11	4	2	331	4705930	4877235	1545033	16194	2542813	37729	249565	513272	1300	28399	2027214	64034	123710	491947	25582	
880	11	5	2	303	5369214	9310082	110449	164320	617304	297029	112815	841154	332064	110617	650661	465513	110023	1026188	944119	
880	11	6	2	300	6133196	8616354	96903	200962	1137845	402651	166254	1020798	433784	194654	1859496	554220	177050	1033857	538492	
880	11	7	2	314	2535723	7379170	461733	198307	2917899	569862	195751	757156	818154	191662	833926	534746	178539	1221976	706358	
880	11	8	2	269	7138147	6471424	113956	228734	898765	531134	177470	5874058	1522305	227537	1134496	2805713	199434	670023	1044729	
880	11	9	2	378	7954169	5196199	111778	194359	758000	433974	207236	3405094	498282	200207	683246	435714	187878	1196156	446901	
880	11	10	2	230	7784246	4751063	85161	212926	4186407	790427	260511	4523891	1152396	188597	4161627	524159	192512	2945493	1706734	
960	12	1	2	418	7301772	9109912	115918	10368	719833	37483	31642	5321569	2756	9536	534954	41096	36124	605000	1613	
960	12	2	2	327	1707180	7643878	104271	15066	978660	50877	68483	636827	1940	9411	792753	67106	67558	620421	28311	
960	12	3	2	761	4940626	2892582	84351	12704	723719	217211	155033	3455507	1805	25020	553841	85509	91622	793213	1381775	
960	12	4	2	269	4178604	4939459	237445	9376	432594	35722	147299	549712	1727	20826	791987	299328	173948	3625685	19450	
960	12	5	2	233	5076666	3869611	121289	174221	1301898	650853	148622	787256	624523	137707	4401356	795406	148604	1153954	482182	
960	12	6	2	329	2199815	8057169	101090	195842	829933	734578	168988	1755748	648478	149257	530369	852588	168580	679810	545928	
960	12	7	2	350	3022197	7956244	103162	242747	815534	580394	231109	665485	646723	197979	823591	508561	219848	2574954	538196	
960	12	8	2	349	6396877	9713393	116280	305423	832508	666452	460695	3925687	379500	214874	695368	380078	173390	734843	437306	
960	12	9	2	255	2317284	6465040	1362671	360366	1485355	601878	245805	1491245	647224	228520	1046704	888740	202231	748671	544257	
960	12	10	2	398	3080850	4674570	1463735	935672	1764024	686333	308859	894135	641031	288899	958875	783809	237045	4389137	757363	
1040	13	1	2	265	1451962	2833259	124077	8889	624679	34971	21440	505731	1401	4867	4364346	79928	38468	829573	1253	
1040	13	2	2	320	4332925	4340566	86284	12980	488668	63888	55539	725224	54517	6426	4402424	61408	84628	705290	1627	
1040	13	3	2	302	2307719	3745174	120832	21860	697019	73630	92556	545345	89023	11328	572923	79147	92352	519662	45128	
1040	13	4	2	291	10389149	7731215	145153	21139	928287	79507	195728	683023	36680	24800	790065	74890	153448	677378	56554	
1040	13	5	2	286	2951115	5438492	77254	199139	1955134	883242	168342	3297730	807988	168126	728412	518845	100969	730700	724115	
1040	13	6	2	427	5357390	7071070	193887	950836	4111375	753912	206407	756944	798834	170451	764323	676530	140834	774789	577582	
1040	13	7	2	324	5313193	6656739	120613	259523	1320400	705968	122462	615058	800779	162412	3633844	551566	239166	897068	892572	
1040	13	8	2	613	3795843	6919908	155441	287315	1551030	1430735	276011	1116022	1041254	305913	4778186	627239	274808	1066902	947618	
1040	13	9	2	254	2989025	6093349	109059	661363	2690225	871894	263768	2782005	1617483	317587	1113875	621904	249832	723207	494859	
1040	13	10	2	250	4783299	8870473	122723	325299	1250180	817105	249713	993627	1057392	277271	3182554	713484	555524	5477480	1103911	
1120	14	1	2	527	1979595	5680021	98257	9018	751626	65369	31540	633653	1630	17086	513744	66473	28003	521414	1210	
1120	14	2	2	632	1504765	5164346	106777	13257	736191	55192	76108	1020756	2138	14585	822064	91231	42188	511382	73932	
1120	14	3	2	677	2644064	10400387	91771	8664	704109	51755	146067	569305	1049	4889	824283	46519	161238	3458484	1978	
1120	14	4	2	764	7859720	10877511	275763	26249	2140008	64183	214314	973012	36143	24197	797829	97989	727313	3254682	175042	
1120	14	5	2	276	9876783	9540851	121297	980456	2218342	1118766	181406	795796	1022853	211829	6779606	657912	324732	1241027	1502083	
1120	14	6	2	439	5731106	12126615	154043	226019	3844928	823143	212145	1031807	784860	238167	1170732	905466	176836	856930	1098851	
1120	14	7	2	478	7342048	10356296	127053	257471	1108561	1011797	204624	791546	820228	253739	2050164	829774	336368	6690380	2091107	
1120	14	8	2	393	10936081	20918382	1893829	1402568	2273861	2204620	261249	9667434	885267	278188	858853	750948	249747	5990491	2606216	
1120	14	9	2	429	3555564	23668711	727810	370951	2496258	1507622	659675	3829454	1276448	363194	1124654	2379727	260837	3186888	728072	
1120	14	10	2	263	4303276	10078424	632531	393898	905348	501547	236944	830377	877843	450218	4835353	1876380	364705	2284169	1696515	
1200	15	1	2	346	2065294	7449473	163747	9016	847417	53172	43050	1034411	2407	6964	731808	78046	34593	706508	2030	
1200	15	2	2	356	2013488	4094213	115076	10771	686248	128886	50328	948821	49485	6522	523299	47383	55999	507777	946	
1200	15	3	2	247	2038426	4776246	131331	8401	1337062	63838	126447	660844	1172	12887	723036	223918	440418	1036814	124635	
1200	15	4	2	490	3065279	6026973	315835	12383	761369	57835	200950	637318	1623	8361	700678	66565	350957	882360	1571	
1200	15	5	2	295	10568543	8147025	105452	206725	4186831	1116530	213491	1223198	1253636	190350	918988	1710087	403925	979291	1257263	
1200	15	6	2	241	3220809	11545594	133067	238442	979292	979361	187758	820253	1028443	217638	3136112	1969797	215787	1038734	1105645	
1200	15	7	2	483	2714512	5096259	73765	322644	904058	800973	234132	850247	1182239	273742	1728442	9697942	517967	1735405	1107365	
1200	15	8	2	361	3452835	5472909	127075	678318	1204914	1380911	267527	1258484	1562697	264704	1167054	1323990	259826	915819	1189992	
1200	15	9	2	333	3610921	4409574	122640	353279	1062648	1222670	290101	889558	2572541	341733	1014948	1434854	308725	949082	1605427	
1200	15	10	2	482	9044576	4398642	72446	319365	827728	1161111	562508	3561726	1073941	393509	1140474	1707626	379639	859257	1384111	
1280	16	1	2	304	1869180	5454216	136757	8589	976155	75376	37511	584075	1071	4193	620686	77879	30344	901013	1281	
1280	16	2	2	273	2128556	5589166	141281	10215	733506	68991	78493	776466	2200	8144	546577	52386	49976	494368	20671	
1280	16	3	2	235	1761134	4937368	173035	35872	1029480	279568	119061	752805	168715	7037	926320	59898	134730	644877	1184	
1280	16	4	2	294	2613871	4526484	137218	17741	749911	48673	175593	697372	1435	6064	518825	43751	463702	654099	1034	
1280	16	5	2	220	2910739	9379189	118015	247864	949565	1201086	209783	849902	1132475	146058	687994	430984	112377	534247	478812	
1280	16	6	2	264	6133187	4687979	140674	354096	913101	1951679	280265	2582438	1217028	269800	1019845	1326958	260908	967230	966641	
1280	16	7	2	309	3597331	4535840	171309	330247	1231877	962797	247237	774008	1995734	395089	3999457	1227916	240511	893168	895368	
1280	16	8	2	414	3604875	9597859	139669	344907	1133024	1463776	307358	1219255	1596943	454521	6932746	1481575	402920	1065768	1437361	
1280	16	9	2	257	3918080	4551841	163207	354529	1266109	1368912	317827	925332	1142867	284763	991335	2058449	534782	2836710	1182800	
1280	16	10	2	264	3841622	4269483	150469	398170	1629774	1242961	243401	1077592	1349409	522407	730557	924800	302565	1062204	877838	
1360	17	1	2	219	8805345	6259032	143639	8567	979776	226499	34385	588460	1124	5282	2484809	86688	36512	927025	1482	
1360	17	2	2	280	2296386	4509835	157995	8761	888236	36641	63687	580814	11447	4600	573208	49069	64039	645346	1007	
1360	17	3	2	273	2289282	5941064	164246	15171	838707	154256	127752	858141	42471	5675	643767	74453	136937	655828	1552	
1360	17	4	2	260	6982963	9127415	171851	29467	1187964	178866	240959	709687	112072	13599	679443	67073	220635	678189	1849	
1360	17	5	2	495	3523998	5501608	146488	251489	1357913	2196185	224779	1104116	1799180	266108	1645538	1216240	258094	4844752	1991009	
1360	17	6	2	505	4056771	7890921	116733	590766	1192522	1792638	286469	1023384	1772373	281494	1128861	1486318	1855558	1231050	1504373	
1360	17	7	2	293	10462437	15912428	174074	671940	2478499	2287946	371282	1433339	2357205	340363	6535607	1774548	305212	1466235	1991758	
1360	17	8	2	258	4341067	4443311	132415	318390	1211280	1355091	286520	904667	1234614	272756	1014852	1551740	252885	867911	1339032	
1360	17	9	2	281	3951639	4607933	152573	330834	1036262	1667615	304675	942433	1212505	287045	967422	1051139	269699	1009792	1463036	
1360	17	10	2	557	5144865	4769047	89627	373633	903976	1454017	336652	892303	1551934	348447	1046223	842383	306269	629972	852314	
1440	18	1	2	287	1504395	4929297	125086	13858	762483	84523	36115	989835	10331	5987	1194207	80870	45173	1075712	1816	
1440	18	2	2	311	2072709	5088155	406026	12168	3074433	120528	294387	2521928	1793	22205	1254960	223033	93915	792850	209337	
1440	18	3	2	229	2430276	5730192	161131	168379	1013569	122013	160177	975850	81888	24848	687361	90285	119778	595066	39973	
1440	18	4	2	596	2704908	5275482	176045	14737	1258706	84885	242651	607433	1405	13939	596269	50455	176709	660674	1165	
1440	18	5	2	581	3369150	5167863	185594	334224	1411948	2235354	229731	1238138	1827766	216943	1036791	917935	137641	1008418	1227492	
1440	18	6	2	252	4053499	6254740	294221	340472	1378774	1631902	282665	1016595	1380113	274396	1372982	2144253	290250	1007702	2247859	
1440	18	7	2	265	3205970	6228676	317823	423284	7112274	2433471	352246	979873	2206243	407632	1461851	1594630	364663	1046567	2027501	
1440	18	8	2	717	7072032	6392290	166181	415767	1493959	1187548	291715	846995	2005738	1075861	1364925	985690	267280	765965	1334809	
1440	18	9	2	315	4103018	4799685	142497	370020	1309702	2115551	368390	1022744	1947916	348975	738214	1124355	251358	1040790	1749931	
1440	18	10	2	333	4743533	5074706	152921	443826	4548538	1693346	492653	1262544	2277204	381004	1669912	2016822	363157	1209321	2322518	
1520	19	1	2	319	5480713	10973253	179291	12035	1400123	98565	43942	1128841	13003	7497	1017935	96875	68128	853986	1765	
1520	19	2	2	768	2450039	18328898	172608	14033	1457236	177077	98018	918978	54433	6016	781039	68441	114871	865053	1086	
1520	19	3	2	302	4701154	6502043	119455	8464	3345821	277866	290697	4395451	1940	22766	993948	142121	146156	794312	106993	
1520	19	4	2	233	6456208	8535111	160645	11650	1821480	91248	367940	5646703	2903	45587	1469256	157760	307683	720553	79316	
1520	19	5	2	339	4620755	5724911	133029	420672	1374364	2848942	286906	1445274	1965757	255615	1282852	1808661	250415	1092250	1740771	
1520	19	6	2	359	4419288	5285686	132657	305969	1403196	2001010	291521	1160360	2176260	292943	1371279	2417522	275216	1475431	1492920	
1520	19	7	2	434	3947195	10987597	175092	653511	1527282	2443875	308330	1087743	2612627	492395	1309383	1980816	328047	2051440	2482064	
1520	19	8	2	258	5360081	5265374	159158	362083	1226312	1431939	356691	982242	2395052	419315	1182253	1473219	379546	1209898	1986387	
1520	19	9	2	301	4656913	4709550	161441	392946	1644691	1931780	360271	1029200	2235857	482142	1488893	1644798	396572	1081644	1962322	
1520	19	10	2	521	5940763	11134064	169452	506850	1488662	2347262	448038	879634	2283970	397253	941909	1951438	456168	1187902	1317573	
1600	20	1	2	244	1815588	5375723	249650	9476	1471542	95818	61604	992128	1840	16314	917790	101693	42365	1237504	1789	
1600	20	2	2	329	2396989	7654108	232158	11660	1420793	160016	137697	1087589	48089	12198	887060	162498	391135	1030768	90276	
1600	20	3	2	353	8676950	13846432	150765	23358	2603699	276487	648509	2263044	41397	9247	1360159	112701	196607	1206904	102884	
1600	20	4	2	304	7575070	9212707	171518	12438	1306437	99746	258163	1101000	2013	19896	1091813	118538	236097	1062596	49301	
1600	20	5	2	294	6502949	10245144	173480	1101373	1506871	1745248	883784	1739136	2190604	614570	1485952	2220258	728932	1645527	2381112	
1600	20	6	2	420	6815869	12801138	201037	622621	2474682	2967914	517071	4099443	2188178	609439	1531380	2234010	496886	1743972	2115836	
1600	20	7	2	540	5955399	36772338	148742	578145	1546026	195929313	3130230	159777797	8617030	472794	1437796	2787630	365481	3484905	4992360	
1600	20	8	2	2351	63472819	174001713	3178720	505411	9925959	1784112	424818	32116600	15301443	539728	52767253	8542404	2956427	78035625	31280239	
1600	20	9	2	452	362271439	150359274	1187724	6453417	10855643	7689865	547687	1757850	9192782	485386	1261586	3062283	462564	4688776	5349974	
1600	20	10	2	425	141954493	13061598	194108	732676	5280164	2610129	469476	30336685	11787085	10433481	24408277	1815307	498472	2482313	1813278	
1680	21	1	2	1101	21510242	9243665	397227	10216	1501800	102417	59374	1064337	2155	7217	952853	87121	51231	1029726	6173	
1680	21	2	2	397	46701517	8835215	167318	12806	2820380	75201	118187	879556	1713	12817	867161	279592	89575	1943808	286726	
1680	21	3	2	942	13744603	6785357	161279	26322	1144347	248452	165401	2119532	142838	11923	1287203	96862	163877	986907	45156	
1680	21	4	2	391	26010777	6229932	203320	62385	1716351	353397	231092	990770	119156	27284	985990	152211	217948	1078904	52135	
1680	21	5	2	269	44212339	5177778	139224	321819	1396106	15441492	398815	4509626	30498390	334436	7306115	1915696	261777	1740434	3463734	
1680	21	6	2	324	26838104	91693809	172707	399015	7643686	3505144	391683	3771887	3831442	369943	1263401	2581753	335095	3815072	3300344	
1680	21	7	2	653	41316429	20034266	196930	700187	3397328	2992024	335718	1526619	3083412	399752	1852602	2019482	310310	1773546	1993875	
1680	21	8	2	277	57593380	22908802	4313033	1029562	7715082	5118732	689215	6149170	2147780	509008	1412589	1548715	404640	5487995	5681612	
1680	21	9	2	577	14460605	12104100	6677320	781243	3472740	5226966	479330	1803643	3293205	1878250	4016907	3127842	470264	1804767	5031193	
1680	21	10	2	284	11009710	9212930	294361	512776	1582088	3729952	470767	1514475	3215354	564221	1440469	1715558	412092	1745247	2661302	
1760	22	1	2	341	2721243	5959796	170451	9541	2187676	328505	135856	2365583	3486	8042	1170173	145894	66049	1574165	1579	
1760	22	2	2	562	6046771	19612075	205227	39350	1673997	90662	124731	2737851	2739	9986	93646767	118380	135349	2369505	2831	
1760	22	3	2	366	6710270	55360432	873644	12289	1697981	154192	222481	1297422	1803	13482	1980947	164074	193829	1166935	63918	
1760	22	4	2	340	8428355	8142885	231753	23468	1815266	126322	311911	1547932	1863	7868	1749965	92357	268287	1383175	1794	
1760	22	5	2	409	7462807	8249199	152054	2114735	2472745	2126313	294629	1653093	2612015	321152	3161141	2856233	288279	1747806	3167263	
1760	22	6	2	414	6661838	9366526	249360	360269	1805770	3728628	319361	2149002	2874909	254885	1460882	2517299	290496	1638979	2569513	
1760	22	7	2	277	10087660	13706807	241585	537675	2793815	3268323	417444	7528305	3429192	652747	5595199	4651363	1041230	13042954	6342927	
1760	22	8	2	353	28827787	62345335	229470	652189	2352753	2600020	725883	5873357	4289576	644690	3246596	2216599	502180	5042047	3090608	
1760	22	9	2	317	11300321	9950850	304261	608966	1925433	2602499	434417	2669503	2826727	432418	9036392	4129153	709609	1534220	6303729	
1760	22	10	2	346	40808771	29322075	4672747	794335	5033420	3082837	819160	7424655	2487514	570777	3726969	2969991	562995	3006649	4826675	
1840	23	1	2	351	11681828	59085251	3463339	19455	4890059	108472	241739	4517284	3062	10040	1151721	101563	46975	1287678	2220	
1840	23	2	2	377	11086242	15962206	6247477	13924	6044925	93704	136288	1937277	2623	16444	1547753	161501	94072	1107295	100751	
1840	23	3	2	345	3530493	13387096	171676	22261	10235501	175163	237368	3498699	58194	11532	1632731	87266	210890	961724	10934	
1840	23	4	2	702	4234945	13216978	199777	22299	1521310	203665	308764	1603021	51079	15989	1665558	192725	701280	2067596	155666	
1840	23	5	2	321	8142198	8089285	197295	383415	2262861	2688920	344913	1653156	5422732	339279	2147506	2223253	273918	1479386	3116418	
1840	23	6	2	289	10902419	18403244	151149	467131	8379608	3630146	455926	2078968	3761501	644346	8606446	12780830	747770	8024923	13834971	
