bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
2604	42	2	6	42	784982	1607683	38855	3539	619074	102605	72744	793364	990	3833	609859	95610	53756	547542	406	2224	500895	94687	61054	548320	627	2532	546868	91163	68995	473623	345	1280	478212	97402	61230	479175	361	
2604	42	3	6	54	1179958	1270245	70857	3290	599878	96430	36315	505388	473	1419	473787	98814	32566	472002	372	1349	482628	94119	33087	465842	345	1278	469770	96648	29402	458079	330	1084	464167	90194	23895	458158	369	
2604	42	4	6	51	715041	993476	35935	2701	680500	139782	41979	543855	683	1855	499844	99740	24136	466530	365	1399	569042	93115	31362	499534	467	1430	477995	93961	34888	550098	436	2160	546923	95288	48890	534549	631	
2604	42	5	6	58	1306078	1825661	81714	9426	1272035	109429	110865	731349	832	3169	488550	94915	47759	479820	318	1516	544176	92250	52608	883519	974	3148	658767	93462	120675	634883	813	2558	491157	89530	55800	640011	907	
2604	42	6	6	64	1101464	1113151	35901	2866	489521	92694	29899	457787	342	1156	461566	90407	27847	459019	358	1272	583512	94713	35825	484930	491	1478	481776	96555	30919	476881	375	1312	480114	101301	27642	665811	844	
2604	42	7	6	57	775782	1216605	48621	4240	534371	94498	49284	474098	375	1200	470847	95957	38295	469113	371	1227	478122	157132	25288	734107	1577	4702	1662476	232404	169001	1192766	1297	5789	656307	91494	70281	495213	507	
2604	42	8	6	53	1215074	1239254	40721	4011	660166	99187	38063	573673	741	2659	534265	85629	33071	491534	330	1328	782053	107579	41854	545284	615	2108	525504	88400	36518	487457	362	1177	507399	89556	34869	506670	346	
2604	42	9	6	43	777002	1199710	38109	2393	1132947	150788	51891	1366811	1423	4486	613697	154116	47014	968459	1035	4460	605239	100269	44418	492023	462	1492	490857	99523	37005	479164	365	1330	539566	98481	33095	498391	521	
2604	42	10	6	59	830592	1083293	37327	2499	502272	94256	33732	474354	339	1076	652959	109570	36521	610431	694	2460	515873	96375	39490	554404	638	2082	495256	95237	36152	479002	419	1190	481301	92372	35963	576220	672	
2666	43	1	6	52	914148	1866818	40537	4612	810621	108800	47727	977289	1078	3652	924089	113059	47007	692772	779	3089	596900	106027	43921	559101	669	2093	589300	99699	37356	494517	455	1910	508747	103044	37917	515127	481	
2666	43	2	6	56	993493	1841316	37606	3671	691946	103516	45677	505719	451	1721	496111	98401	34884	488641	389	1326	494793	101397	30177	492597	394	1069	751279	109981	44643	700094	9777	3921	864215	333171	98708	687408	944	
2666	43	3	6	131	1026794	1242678	39809	3481	860692	95802	41990	502169	440	1538	493406	94007	35733	515019	373	1206	666730	92816	37019	522458	440	1651	682048	185523	39332	609588	760	2433	558612	145716	44014	524095	547	
2666	43	4	6	48	847096	1213323	39502	2150	554697	91292	27039	511155	361	1336	547135	88498	30148	755501	742	2653	1023342	197710	45633	951137	1083	3760	765010	117241	45701	512472	481	1815	502103	95618	38950	485693	364	
2666	43	5	6	55	829998	1115300	37931	2088	512419	100379	32647	487939	365	1155	483377	101293	25307	852689	1041	3274	592406	104100	34181	544986	638	1885	496353	103106	40971	479348	346	1343	485277	97857	37116	476316	352	
2666	43	6	6	45	820935	1102843	39509	2020	510235	100102	35210	582105	853	2775	653840	155389	35974	902272	1013	4167	888918	155910	52122	741254	1363	4296	612614	104665	40084	499662	478	1458	512017	104291	38445	480775	364	
2666	43	7	6	52	754652	1031116	36366	2204	499207	94314	28896	696820	606	2608	619706	102754	46040	493273	478	1803	486333	104002	32174	479924	369	1247	589019	102974	41633	538736	562	2008	504644	102599	37007	536228	455	
2666	43	8	6	57	880150	1115722	37482	2884	501108	92515	30707	1011408	1568	5189	1053200	108008	50737	737572	932	3553	997858	110070	55042	606226	810	2679	543349	101467	39710	520533	410	1287	517170	101482	38563	514802	401	
2666	43	9	6	50	881774	1777156	37779	3947	590639	94771	33110	514508	424	1177	509328	105183	27512	481890	319	1179	504888	99379	30585	478033	326	1056	508188	110072	34519	508511	348	1271	509791	99291	33051	506829	375	
2666	43	10	6	57	1334360	2234431	41326	5405	698476	95156	40876	614104	711	4007	627643	88907	34133	503093	327	1375	506597	98295	28842	498928	352	1199	506560	91086	28964	613591	928	3149	698535	105246	38244	549126	488	
2728	44	1	6	49	852313	1186613	42258	12531	656830	96328	36576	520558	419	1508	551337	97783	29893	500930	361	1365	531792	92217	34114	533276	391	1285	720550	105472	36750	605179	786	2560	706730	96900	41188	896555	1985	
2728	44	2	6	125	986582	1578258	50357	2904	563715	99487	36487	520101	394	1687	519278	99826	38917	499817	326	1681	505062	98654	39274	626189	653	2047	820485	118194	41192	523010	510	1925	503111	102785	34688	510695	1155	
2728	44	3	6	95	787281	1420526	43447	3360	713086	106361	38077	716435	733	2724	846440	121339	68920	958790	1655	5762	1245337	220317	65684	1368513	2417	8444	1131640	309041	89267	1149589	1114	4003	1103714	311590	46551	894929	1397	
2728	44	4	6	86	1357915	3089292	76267	5652	1370494	159177	44953	529363	628	1881	641062	156402	62944	799408	879	3111	798705	103465	38172	716725	1283	4663	1028865	123190	42950	647524	777	3009	699093	141617	69876	591586	557	
2728	44	5	6	51	993050	1148707	41884	4512	753795	115620	42497	529286	550	1594	560084	95336	30334	562014	634	2138	516967	98811	36062	500747	340	1224	494151	100921	33882	490179	357	1179	494022	99195	34990	485601	323	
2728	44	6	6	46	800457	1179577	46705	3278	814832	102435	41990	518483	501	1590	802827	102942	41465	764602	994	3553	932543	119283	50817	596964	545	2360	603584	151155	62029	609607	647	2082	516344	105877	39480	502611	435	
2728	44	7	6	111	1025427	1121475	36823	3054	519967	102206	29884	646435	666	2144	502510	98683	31513	486850	385	1283	489533	98464	32879	481133	383	1065	483647	105647	32596	479850	385	1189	486827	102634	32876	492608	401	
2728	44	8	6	60	978737	1147688	37331	2577	521765	98709	56047	679644	628	2264	690731	102742	42392	867623	1095	4243	580780	105396	43588	510040	362	1256	647695	132222	41615	534723	653	2155	729500	100092	40314	560864	649	
2728	44	9	6	51	787048	1050186	37166	2731	638598	99068	40460	506740	458	1481	497759	95379	34228	501650	387	1334	540532	111053	35709	571341	458	1687	682281	104800	50907	566958	546	1641	547980	101135	40435	798951	964	
2728	44	10	6	52	865562	1390941	39854	3988	895809	170463	38714	790316	1085	4229	565425	102875	44304	563404	646	2253	711559	136008	37529	493147	397	1417	488801	100864	33829	480046	414	1096	486536	97745	31013	503358	390	
2790	45	1	6	54	800209	1077703	40660	2407	521745	100909	31278	487545	364	1224	507465	104523	30234	517403	884	2926	560254	102748	35494	509582	464	1584	509559	98846	33468	503337	421	1108	640789	100643	47089	583073	681	
2790	45	2	6	50	795744	1245215	46375	3306	955872	101643	53434	667127	885	3598	569043	118518	44578	574381	699	2361	824937	137341	45538	546712	472	1724	540393	105564	40370	519164	365	1536	517923	108476	38249	518785	374	
2790	45	3	6	52	877373	1259297	41882	2899	568124	104432	35099	507972	325	1282	513423	98355	39416	502163	328	1350	503130	100532	37537	502698	343	1147	539366	178307	47667	612688	726	2250	609320	104717	35348	544318	404	
2790	45	4	6	45	902574	1325321	44141	3718	890499	109775	51700	594868	544	1693	531217	137434	51755	695150	603	2089	562179	99543	38106	516083	394	1348	558327	104405	26020	517514	352	1369	561646	96111	33526	491837	332	
2790	45	5	6	50	799327	1137109	39134	2050	525202	96143	33597	500262	335	1065	510887	99939	35688	500685	359	1183	506265	98521	31642	493969	352	1115	575877	102760	37008	597929	708	2429	534504	103724	36777	505477	320	
2790	45	6	6	44	882070	1621220	73815	11064	1324364	128579	48366	854096	1403	3610	625004	99351	37635	565979	526	2006	545157	102175	38998	509744	458	1502	515944	98511	31378	502832	369	1349	504678	99518	33190	504574	390	
2790	45	7	6	45	826267	1200224	42615	1894	556609	107016	37766	530671	357	1491	531863	108935	29338	535345	405	1377	575494	188286	43398	640863	783	2313	635178	115877	41571	659993	879	2766	566874	101100	48497	841523	1485	
2790	45	8	6	237	1014664	1571634	46833	3530	660403	103723	43479	557391	403	1424	556165	110595	44366	548569	384	1306	553759	114145	42808	578631	483	1737	557729	101432	34474	506085	307	1160	546297	105164	34782	499416	312	
2790	45	9	6	49	779354	1129837	37977	1883	519658	104614	32177	551358	290	1185	525859	94102	29985	748055	1035	3467	547023	103876	37058	644983	933	3033	553101	123197	38811	760843	1111	3677	716014	119486	44909	544005	410	
2790	45	10	6	59	944209	1193103	38537	2555	556658	99775	35672	514397	303	1124	490668	94469	33235	513556	323	1046	510052	106376	24119	620387	662	1984	520019	99473	38600	517420	425	1357	520591	98807	31067	530751	448	
2852	46	1	6	44	831149	1156641	40092	2107	528159	101733	36297	556154	412	1628	555341	102185	37987	516542	335	1604	513987	105427	38188	731303	951	3006	804307	139415	57468	850972	1162	3866	603179	119490	55772	512250	397	
2852	46	2	6	65	1021708	1251931	42765	3294	600875	118009	44639	605750	562	1865	544537	110695	38710	589689	638	2290	517656	104163	30812	499562	382	1334	501908	101213	32211	499637	348	1193	501518	109279	29182	497839	370	
2852	46	3	6	51	808999	1151199	40702	2203	695800	116384	62760	610081	816	2815	554806	104309	36952	631220	982	2910	875206	214313	75540	972183	1282	3811	662911	123687	79949	776741	1132	3442	539776	105538	33900	542699	741	
2852	46	4	6	60	924461	1320404	48310	3287	615525	111789	39161	600181	558	1931	583496	119016	40812	588182	538	2154	715363	148373	54258	844627	1170	4160	765213	136136	51524	740856	587	2039	739330	125830	48683	835782	1046	
2852	46	5	6	133	1070730	1660953	73414	5144	1508463	240812	74874	1149623	1680	6654	708759	108092	43572	567643	484	1981	623332	116191	49289	569733	574	2086	552326	101772	38853	686420	1148	3668	753293	159767	51424	811832	1257	
2852	46	6	6	70	973331	1348328	41547	3806	592814	106647	40905	629475	952	3563	619106	110459	48724	685082	837	3125	544664	106044	36421	679587	1182	4008	892155	220229	80946	786697	1348	4568	607780	102024	49425	823064	1669	
2852	46	7	6	95	857885	1155113	41485	3237	606560	105949	51269	567239	481	2121	578041	102013	42316	523267	344	1688	555309	121080	51228	544530	515	1861	571431	103867	42814	539399	316	1235	560231	116442	37013	539612	421	
2852	46	8	6	75	828786	1091269	38738	2293	682127	139016	44772	553176	455	1692	694406	117287	42845	562116	516	2027	570227	110069	47923	823219	725	4092	651557	125121	50024	753675	1655	7092	694197	117875	43949	569463	542	
2852	46	9	6	52	846293	1445799	49807	5073	845875	114361	48728	669484	758	2696	603830	97446	37289	525887	409	1496	500634	100054	32364	523422	365	1119	527090	96188	27024	546026	350	1073	533173	98529	30756	499539	345	
2852	46	10	6	43	817066	1350427	42552	3930	742359	103038	43312	735306	902	3035	965965	126595	52188	635042	642	2384	568541	105479	37270	519871	362	1713	566144	136993	62282	639416	440	1238	505659	101576	33536	580661	763	
2914	47	1	6	57	931717	1222654	41926	3241	565098	110284	38314	505377	386	1151	522602	100242	29476	513548	385	1364	525182	109758	35304	509008	414	1183	512228	106750	27980	504468	349	1245	517677	102076	33566	537578	456	
2914	47	2	6	57	868412	1232266	41191	3742	605469	115886	38280	598964	588	2142	659163	120777	48114	545316	532	2043	800568	134959	87923	691457	680	2127	532526	106974	35317	562145	853	2884	716664	113016	48030	555396	406	
2914	47	3	6	50	895552	1191353	43245	2596	559413	106096	40214	522728	320	1215	529509	108881	37514	554728	440	1883	559900	103128	38366	528781	339	1450	524754	139585	64199	685220	727	2665	551988	105989	36602	502684	371	
2914	47	4	6	50	872802	1103941	40389	2610	544386	105587	38577	545216	345	1292	539884	107296	33084	549383	363	1409	543145	120680	26970	536419	396	1102	774710	130522	58620	692008	766	2383	559045	96667	37967	597263	473	
2914	47	5	6	49	798386	1532506	54868	4340	566752	103305	43442	535681	368	1404	548760	110457	35427	534692	359	1345	573073	128546	43101	576934	352	1283	834194	118891	77956	574582	474	1926	589868	112225	54760	564551	480	
2914	47	6	6	43	1217188	1364369	43317	3750	594775	112579	51002	509810	361	1244	571599	106894	44827	590350	343	1551	727153	116386	50338	677608	892	2963	643639	157543	41697	558430	541	2275	519025	109932	55149	506311	362	
2914	47	7	6	50	1102162	1309961	41093	3694	554830	112175	37136	587927	944	3293	725159	156053	38922	542439	518	1775	509735	106605	34727	562220	651	2186	569521	106456	39489	821350	1004	3173	700847	123822	42532	595672	622	
2914	47	8	6	46	867012	1246740	43259	3374	846372	123745	41963	579504	483	1710	522860	103189	41304	518095	406	1338	520484	105934	35432	515670	422	1285	504117	101323	32902	503359	388	1043	507324	108068	36124	502331	343	
2914	47	9	6	51	809543	1304617	53788	4089	817725	106854	45793	546036	563	2449	570956	110193	44199	880736	1088	3706	623976	143432	64091	712701	743	2896	914960	131898	52590	653723	815	2521	565647	105772	38079	833014	555	
2914	47	10	6	55	976924	1154745	47025	3814	559488	137376	39650	555962	496	1632	520972	102761	37713	508205	359	1323	542655	103056	38632	505528	325	1275	548251	113100	38069	538023	334	1361	621751	118891	33198	684972	647	
2976	48	1	6	51	936813	1275682	42129	2828	616928	105114	81036	783087	1463	4684	1132317	125050	54885	638501	541	2257	549800	107573	39105	981714	1162	3571	772914	108701	40059	544355	491	1835	555682	114205	41505	575911	403	
2976	48	2	6	51	932876	1429147	45565	3692	644782	140286	44301	535437	349	1403	598244	106178	37438	800898	1000	3525	631442	141062	52583	558615	506	1364	586787	105333	38700	536954	384	1163	581871	107951	30298	588162	482	
2976	48	3	6	55	1100315	1597638	49237	4339	821970	129383	47692	901310	1349	5517	643789	117398	39842	524947	487	1553	522632	105349	34167	512146	355	1338	520971	108732	34344	513043	391	1029	524137	106620	33816	527361	392	
2976	48	4	6	69	915424	1195575	45424	3068	763611	104409	41787	594390	700	1855	551124	106210	40565	536269	345	1327	580496	104624	40589	534466	356	1230	573873	104905	34580	776346	875	3065	578099	135692	75655	701182	1019	
2976	48	5	6	46	1087711	1820886	50331	4171	653894	109750	47606	574444	381	1330	727515	116244	45463	571905	422	1720	546687	109530	41637	541799	342	1184	536348	110181	41944	529081	386	1251	673193	127391	37964	576619	461	
2976	48	6	6	52	844304	1118542	42178	2379	540312	116381	37383	630920	802	2626	522394	106734	34986	514559	336	1363	670988	107758	38469	548676	552	1662	706277	177140	69246	831587	1031	3552	891500	130191	74528	804768	709	
2976	48	7	6	66	933330	1238760	44776	2772	568826	109523	35973	532838	357	1415	529819	108738	35481	513087	424	1231	522087	109385	32375	516586	382	1134	684240	123951	46432	659832	818	2421	548707	107288	39010	515622	364	
2976	48	8	6	48	830042	1116044	43717	2122	541833	107472	31119	695638	924	2750	571395	125053	37925	591073	554	2124	715708	127890	89176	791805	1101	3385	679961	108268	46344	623411	1167	3208	628834	115981	41688	539303	541	
2976	48	9	6	46	931205	1241957	47137	1950	577584	104321	41541	543331	345	1472	550762	103335	43372	633517	831	2767	601023	129113	39634	544816	362	1663	530373	112100	36177	519569	363	1263	523385	104736	31378	514475	324	
2976	48	10	6	47	842713	1136780	43017	2514	731604	109232	48620	816072	1376	4078	976174	124872	55129	587233	563	2073	761440	145515	56546	606477	557	1852	547402	112299	44163	626171	418	1405	569792	104244	36653	519287	348	
3038	49	1	6	58	865494	1199188	42572	2918	874260	116349	49363	573350	435	1420	576500	103265	42269	545349	422	1207	604791	123834	42143	568625	433	1220	571272	113329	33293	574894	390	1363	588714	124748	38599	764506	1335	
3038	49	2	6	96	1118677	2320223	52398	4177	1090954	123072	46487	558549	446	1541	557708	102543	28564	528658	448	1386	550196	103096	39201	522116	436	1113	578753	107126	35782	658826	944	13557	691243	113281	47514	569431	489	
3038	49	3	6	55	929985	1270215	46400	2809	604386	110876	34931	569903	327	1200	532539	104458	33302	538230	385	1267	541513	109190	34547	708152	958	3260	729224	121051	62264	829323	1484	5094	863294	119780	45076	671754	947	
3038	49	4	6	71	1061771	1157726	42521	2819	562973	107108	34820	523434	320	1187	525813	111932	34919	557840	470	1680	789821	121040	45546	558130	399	1634	535317	113011	30509	523650	388	1112	527481	119291	31242	520573	359	
3038	49	5	6	52	843611	1150182	41898	2300	651723	114571	40992	547984	512	1735	570673	190305	88780	702396	831	3103	572762	107307	56030	834861	1333	3728	717056	126484	51289	600143	545	1726	686197	143461	56541	546753	445	
3038	49	6	6	52	867150	1137140	43259	2849	737846	123424	49491	607272	571	1755	534967	113194	36260	525936	377	1374	540450	116386	36520	524353	394	1141	532330	119168	27420	522926	385	1152	526487	110906	36661	521980	348	
3038	49	7	6	52	835880	1146522	46906	2405	750074	127424	47312	631657	892	3547	761944	124915	144295	865480	1081	3701	588502	115083	42588	715322	1035	6086	645852	122725	46585	750378	767	2941	641967	119113	47218	576947	807	
3038	49	8	6	172	1188680	1376149	50470	3328	592528	108508	47632	537782	297	1275	564633	118143	38125	557374	411	1683	559359	108799	29530	572161	467	1422	584592	123769	36722	562082	420	1300	743482	120962	50251	619669	617	
3038	49	9	6	50	955537	1841843	48102	4367	726445	106956	43460	647493	883	3162	778733	120857	43052	604433	526	2109	582967	117483	62470	826078	879	2662	615464	114318	45487	598457	455	1481	551123	116048	39896	534507	342	
3038	49	10	6	52	873117	1214398	42347	1823	559005	111737	37454	532100	368	1204	530036	105929	35817	627884	834	2769	685776	110672	43491	550878	506	1715	751147	142571	48326	722574	1097	3554	869737	156282	55709	941400	1561	
3100	50	1	6	80	1108654	1954471	49463	3801	825876	115877	51341	867706	734	3149	919432	107591	40251	843125	739	2917	711847	120867	36921	765871	693	2697	874046	118142	40133	666157	536	1432	651039	119298	41558	819185	963	
3100	50	2	6	52	902334	1403899	54885	3562	1030063	142551	56517	853864	981	3491	712625	116491	43187	946088	789	3158	839062	132410	45948	720516	589	2139	683330	115764	48498	663325	528	1484	715546	124953	51613	741242	712	
3100	50	3	6	52	967810	1394250	45772	2734	694543	114494	38761	715121	630	1993	693819	109595	43326	785892	1047	3037	798655	114194	42759	691322	677	2081	820181	115204	46925	827101	1045	3435	910817	131613	51635	775611	494	
3100	50	4	6	62	1294325	1679462	48052	3825	778282	127554	45885	713698	356	1474	673332	106790	42935	673730	349	1295	680834	108932	44203	700205	549	1685	742813	110865	38517	717190	613	1914	690921	117830	43713	667234	400	
3100	50	5	6	44	966053	1444943	45005	2892	971410	128928	64379	1105556	1049	3709	856659	174977	73143	711553	398	1737	658142	113070	36018	648033	343	1370	652256	118758	34637	650448	367	1193	673291	113104	40602	647240	365	
3100	50	6	6	47	874247	1294453	47331	2264	709430	111774	37243	653143	323	1308	660999	114641	38556	643702	334	1102	771573	125290	41875	751573	687	2328	742413	140140	65254	906187	1102	3448	1003386	169006	56637	719651	512	
3100	50	7	6	53	1055040	1339164	42269	2836	738364	116090	38929	678917	327	1089	716425	117172	26145	686266	349	1300	791887	118205	33476	695290	463	1527	846354	113667	51437	771616	686	2313	715935	109430	45337	668563	401	
3100	50	8	6	54	924947	1514899	42066	3712	934995	127768	60100	817898	793	2877	967776	130756	50514	736151	680	2123	912364	166018	56792	739400	680	2093	752748	121733	48272	704283	400	1240	655830	122016	38264	841301	935	
3100	50	9	6	52	922822	1313616	43575	3079	680922	110337	35692	657195	414	1343	718982	109800	37507	651418	371	1231	702631	112563	34039	884692	847	3014	713922	116758	36274	752052	512	1993	801022	119996	48806	1073840	1269	
3100	50	10	6	97	929833	1708109	45331	3583	770013	113376	35510	651561	379	1277	656375	113804	41517	669770	549	1964	690295	112859	37897	648054	339	1189	653385	111939	31481	643039	323	1089	651777	112481	33645	641245	372	
3162	51	1	6	54	884326	1317462	44196	2445	828122	129974	40607	898567	940	3171	791101	123620	49922	900349	966	3370	877239	136019	48634	707604	508	1873	986289	114471	49512	705445	505	1552	691762	109229	37935	700148	391	
3162	51	2	6	45	974580	1467801	46797	2531	739850	112605	44118	682252	386	1292	701820	116082	42614	691497	401	1278	727742	114399	36646	675034	417	1394	669266	122308	36949	843874	789	2595	770650	120433	54569	864130	899	
3162	51	3	6	48	980564	1494406	45649	3357	1008396	117787	46678	687145	515	1565	734795	119716	49012	735503	808	2656	731990	125046	49888	743109	723	2805	801763	120872	48203	693455	516	1573	683018	121524	47557	679024	364	
3162	51	4	6	47	960264	1445659	52008	2627	811932	151491	48645	767754	567	2483	888286	140044	54776	1128046	1655	4710	1252261	215095	58110	739268	612	2540	1057874	119484	46751	689617	450	1593	747445	125262	47660	715291	616	
3162	51	5	6	54	1035927	1481328	46930	3004	771412	122108	42302	687248	322	1169	716113	118888	32404	687775	327	1258	696237	108456	39010	831142	705	2388	679068	110880	38449	759886	578	2114	748160	136975	53519	810961	740	
3162	51	6	6	60	1263091	1943616	48273	3411	832569	135049	54346	698947	403	1206	730010	114392	34211	755040	406	1476	728287	122854	38775	662268	413	1152	664246	124503	29978	669726	375	1257	673358	115931	36741	667613	397	
3162	51	7	6	52	885293	1374374	48013	3113	906090	118417	48327	752708	712	2378	781117	130340	62341	1048543	981	3968	802902	133089	50532	743092	1203	4618	831845	124919	47139	690422	431	1455	683101	111112	38355	688952	394	
3162	51	8	6	54	977539	1479355	46642	3789	776280	118028	43817	796176	898	3066	755845	126384	42004	665449	390	1225	664681	116892	32348	799142	1015	3153	756905	111312	41638	813176	750	2813	778549	146228	53227	1119338	1264	
3162	51	9	6	217	1012827	1708812	47032	3186	775001	113745	46636	680262	347	1099	686905	133116	89440	989082	926	3296	770755	125344	46647	729322	442	1538	738517	125207	46901	834237	831	2935	722985	124941	42552	660743	349	
3162	51	10	6	50	884156	1391474	47547	3642	998566	127977	68616	762210	469	1683	744614	126563	44252	787770	462	2143	783335	121626	60142	877550	962	2620	805609	109531	44147	739746	438	1614	735620	112393	44232	866123	897	
3224	52	1	6	67	996463	1347496	45161	3021	711434	107784	37037	662359	340	1105	684401	113244	33557	667514	334	1322	674539	120237	32622	665978	349	1049	720513	134689	50792	967348	1117	3526	700637	116477	43067	693598	505	
3224	52	2	6	100	982425	1583675	44705	3175	806893	120411	43889	723800	421	1931	937688	201024	67411	928924	822	3017	850711	135164	50438	731404	473	1636	737869	106405	41822	740077	362	1361	759171	129086	39634	680362	476	
3224	52	3	6	47	950256	1832868	55197	4319	1091042	129659	45731	839008	716	2762	783920	122928	53811	1306264	1926	4659	1104251	167311	116477	1455562	969	3034	915570	122563	43744	770799	649	2055	681621	125278	40176	668562	386	
3224	52	4	6	45	926404	1332549	44476	2246	775303	120606	45623	667340	380	1534	808735	132768	43583	808662	654	2710	720884	124277	47300	786128	705	3090	1147566	139046	56388	777778	433	1811	837047	163438	82341	1069169	696	
3224	52	5	6	47	1223875	1597526	45217	3134	724852	111950	39022	664920	349	1108	675501	114713	37974	660967	330	1239	777506	120081	40440	669913	520	1598	662330	118882	33113	845563	707	2575	836322	120297	45080	672921	467	
3224	52	6	6	52	996175	1930345	51850	4413	1011587	123905	53601	864885	451	2153	822534	128000	50214	851453	772	2637	686182	117886	40746	661487	354	1188	701481	156191	48518	702782	496	1468	707223	123481	39852	695042	438	
3224	52	7	6	45	991399	1422881	46427	2203	872022	126820	47064	836995	778	2782	761801	117503	37112	900083	1003	3464	740325	132274	61630	1011553	1133	6096	797885	131354	44795	698437	394	1376	1045565	125482	82700	836816	861	
3224	52	8	6	60	1010776	1449837	53604	3482	780689	129240	44946	727879	372	1433	680896	110559	36896	663910	386	1358	669700	114705	36720	767641	984	2261	826202	142908	50036	705944	489	1866	749371	122948	41462	825522	926	
3224	52	9	6	46	1140840	15683248	62005	7187	1400907	176655	101602	1334029	1202	5062	1725322	123892	71742	701475	580	2159	689255	120208	43152	694541	419	1185	702888	119011	46849	824751	1159	3761	845293	141537	61206	690830	388	
3224	52	10	6	58	1303977	1463544	44078	2887	742171	111494	44264	718489	388	1254	789658	156240	62783	778951	801	2906	1106277	194225	50996	848889	1180	15381	1678836	131783	56274	771897	1230	3806	894679	112651	42473	679148	409	
3286	53	1	6	65	982075	1372325	45360	2660	1315038	376722	86573	2218305	857	2771	968616	129505	53554	804418	832	2861	817608	123652	48121	1092145	1226	3730	1030414	128073	60581	943471	983	3413	804463	137603	50225	719936	427	
3286	53	2	6	43	1217466	1504490	46532	3454	799538	119635	43328	677497	416	1229	681634	117731	39411	855491	942	3220	769767	125710	36983	715170	544	1760	733534	134684	41286	720024	431	1331	721784	122546	44289	734403	569	
3286	53	3	6	51	1030295	1702788	50524	4127	888228	128328	41365	1211013	1013	3448	940158	126716	54405	737775	608	2055	738862	127956	41937	721803	399	1325	725996	127170	33809	741594	483	1744	864931	119015	50069	734904	541	
3286	53	4	6	46	1061616	1839758	49322	3643	811609	117313	39869	697802	323	1140	750608	132459	46566	761898	540	2257	934336	210354	51506	721648	463	1599	732156	149442	48812	709965	533	2035	738096	114816	37977	724141	329	
3286	53	5	6	52	931685	1391577	45476	2423	772855	125249	50462	706401	470	1478	710849	121970	41917	696028	389	1305	700999	142128	45715	852276	457	1449	854006	151882	44690	732544	684	1497	693709	121057	56788	809981	894	
3286	53	6	6	123	2736395	3447050	48286	6064	762270	121123	66068	859915	988	3309	775371	118004	72471	701247	391	1461	696056	117202	62012	705172	408	1128	694435	127828	66707	706278	509	1734	679961	121952	50672	687428	400	
3286	53	7	6	48	1262617	2189546	68044	4956	1291315	118007	51985	1113092	1008	3300	751193	115321	42650	696385	327	1515	706240	115069	37512	700007	347	1486	811739	124772	44549	710766	479	1571	706137	116007	44544	694516	363	
3286	53	8	6	47	988994	1441670	47412	2242	776940	111404	36831	744309	397	1683	730100	215366	61335	791278	1142	3398	1000477	225443	95906	1431927	1310	4196	1091895	161816	56454	750087	474	1966	776451	139829	56467	804638	522	
3286	53	9	6	46	1034846	1829924	51656	3652	867962	129370	40015	870335	1002	3535	852436	154320	50728	837495	804	3506	801940	141058	44817	679751	423	1448	788414	160344	66103	840932	1089	3275	1018476	192877	110475	904802	1308	
3286	53	10	6	109	1517612	1826416	47643	3539	803956	117247	52158	731441	390	1609	728226	121911	46750	717792	364	1565	716918	120209	54539	705744	398	1533	807265	122090	38442	683850	504	1809	684706	115538	42788	692126	536	
3348	54	1	6	51	964895	1547154	51667	3678	991876	151273	63403	1085155	1231	3845	953335	133861	54200	1066084	704	2646	845092	116065	55529	731885	480	1630	825583	131948	53062	713442	436	1605	725421	123887	44859	704125	398	
3348	54	2	6	50	958910	1455150	46054	2045	716553	120152	39208	691320	359	1595	711255	121783	36722	942064	783	2946	809588	119444	51956	767385	745	2644	1075461	211976	71910	867966	651	2606	1271624	126020	53784	733186	546	
3348	54	3	6	45	938554	1668218	46589	3630	775212	120380	45030	695274	382	1392	695669	119500	37691	700198	350	1445	737395	132317	33561	772717	512	2297	747525	131956	48139	926399	1078	4247	941631	138726	53318	927960	980	
3348	54	4	6	57	1410280	2378145	62640	4069	889270	125866	52545	714965	516	1692	735723	169642	92393	972269	959	3563	1042479	138775	52720	777140	573	1694	776043	138017	51206	778302	416	1596	792562	141631	51139	728494	476	
3348	54	5	6	50	1019500	1965517	77143	4687	1073745	158483	67532	1385262	1522	4830	838095	143952	57534	1243999	1033	3909	856697	120217	48269	881716	787	2771	782504	120060	47194	718829	392	1704	705344	128566	46773	715630	360	
3348	54	6	6	47	965616	1461600	48822	2288	724996	127006	42822	701751	395	1293	1046893	138215	51707	739777	449	1726	727824	127777	44360	740649	489	2026	699551	123731	41073	703635	369	1242	712568	131091	38659	689071	381	
