
# Curve 0 of 1, 1019 points
# Curve title: "filename u A:A"
# x y type
 1110.96  1110.96  o
 1135.3  1135.3  o
 1208.84  1208.84  o

 0.270288  0.270288  i
 0.776517  0.776517  i
 1.27769  1.27769  i
 1.4356  1.4356  i
 2.34836  2.34836  i
 5.14523  5.14523  o
 6.87336  6.87336  o
 6.16755  6.16755  o
 12.2553  12.2553  o
 16.3429  16.3429  o
 19.7945  19.7945  o
 24.6162  24.6162  o
 14.9853  14.9853  o
 23.6413  23.6413  o
 18.827  18.827  o
 22.3511  22.3511  o
 24.9213  24.9213  o
 30.1849  30.1849  o
 31.4734  31.4734  o
 38.3436  38.3436  o
 51.2961  51.2961  o
 44.5527  44.5527  o
 49.824  49.824  o
 53.0435  53.0435  o
 62.2192  62.2192  o
 69.9589  69.9589  o
 79.8347  79.8347  o
 81.7234  81.7234  o
 87.0866  87.0866  o
 88.7714  88.7714  o
 95.3574  95.3574  o
 101.196  101.196  o
 108.505  108.505  o
 132.405  132.405  o
 125.087  125.087  o
 132.96  132.96  o
 140.075  140.075  o
 148.431  148.431  o
 157.611  157.611  o
 165.175  165.175  o
 171.983  171.983  o
 181.513  181.513  o
 192.323  192.323  o
 200.556  200.556  o
 208.58  208.58  o
 216.24  216.24  o
 230.346  230.346  o
 235.091  235.091  o
 244.431  244.431  o
 254.333  254.333  o
 265.403  265.403  o
 278.381  278.381  o
 295.841  295.841  o
 305.223  305.223  o
 319.201  319.201  o
 333.732  333.732  o
 348.127  348.127  o
 363.976  363.976  o
 382.176  382.176  o
 398.839  398.839  o
 412.4  412.4  o
 424.174  424.174  o
 442.422  442.422  o
 452.464  452.464  o
 470.069  470.069  o
 489.151  489.151  o
 501.193  501.193  o
 521.12  521.12  o
 542.997  542.997  o
 549.963  549.963  o
 566.767  566.767  o
 589.855  589.855  o
 605.886  605.886  o
 618.713  618.713  o
 637.915  637.915  o
 657.754  657.754  o
 672.16  672.16  o
 693.237  693.237  o
 711.323  711.323  o
 726.399  726.399  o
 746.458  746.458  o
 774.089  774.089  o
 779.77  779.77  o
 804.652  804.652  o
 827.456  827.456  o
 840.731  840.731  o
 860.63  860.63  o
 890.855  890.855  o
 904.595  904.595  o
 922.253  922.253  o
 943.329  943.329  o
 963.225  963.225  o
 998.937  998.937  o
 1010.56  1010.56  o
 1027.02  1027.02  o
 1056.46  1056.46  o
 1113.5  1113.5  o
 1091.83  1091.83  o
 1115.9  1115.9  o
 1143.39  1143.39  o
 1164.01  1164.01  o

 0.343752  0.343752  i
 0.821133  0.821133  i
 1.25503  1.25503  i
 1.45775  1.45775  i
 3.22076  3.22076  o
 3.32378  3.32378  o
 7.24325  7.24325  o
 6.05729  6.05729  o
 7.92806  7.92806  o
 8.97395  8.97395  o
 21.0355  21.0355  o
 22.3189  22.3189  o
 15.6793  15.6793  o
 16.1306  16.1306  o
 20.2533  20.2533  o
 23.8187  23.8187  o
 28.6176  28.6176  o
 29.532  29.532  o
 32.9467  32.9467  o
 35.8264  35.8264  o
 40.2261  40.2261  o
 46.1104  46.1104  o
 49.5581  49.5581  o
 53.9814  53.9814  o
 58.2228  58.2228  o
 62.085  62.085  o
 73.2831  73.2831  o
 76.2371  76.2371  o
 81.6509  81.6509  o
 91.058  91.058  o
 95.5184  95.5184  o
 102.719  102.719  o
 112.052  112.052  o
 118.665  118.665  o
 129.454  129.454  o
 131.683  131.683  o
 141.54  141.54  o
 149.841  149.841  o
 168.174  168.174  o
 166.793  166.793  o
 175.904  175.904  o
 181.42  181.42  o
 192.803  192.803  o
 202.337  202.337  o
 208.512  208.512  o
 223.181  223.181  o
 229.439  229.439  o
 235.31  235.31  o
 246.277  246.277  o
 256.042  256.042  o
 266.352  266.352  o
 280.776  280.776  o
 293.669  293.669  o
 308.073  308.073  o
 320.926  320.926  o
 339.791  339.791  o
 349.574  349.574  o
 371.583  371.583  o
 378.516  378.516  o
 396.876  396.876  o
 412.736  412.736  o
 425.621  425.621  o
 439.403  439.403  o
 452.632  452.632  o
 469.725  469.725  o
 490.981  490.981  o
 502.799  502.799  o
 519.564  519.564  o
 540.008  540.008  o
 557.563  557.563  o
 569.954  569.954  o
 586.089  586.089  o
 606.389  606.389  o
 630.584  630.584  o
 641.201  641.201  o
 661.396  661.396  o
 678.178  678.178  o
 698.782  698.782  o
 710.182  710.182  o
 727.178  727.178  o
 750.251  750.251  o
 769.525  769.525  o
 792.586  792.586  o
 802.804  802.804  o
 819.399  819.399  o
 844.647  844.647  o
 863.66  863.66  o
 881.278  881.278  o
 898.26  898.26  o
 919.532  919.532  o
 941.017  941.017  o
 963.477  963.477  o
 1055.01  1055.01  o
 1002.78  1002.78  o
 1026.05  1026.05  o
 1041.57  1041.57  o
 1066.9  1066.9  o
 1085.11  1085.11  o
 1117.47  1117.47  o
 1132.52  1132.52  o
 1165.7  1165.7  o

 0.258597  0.258597  i
 0.841059  0.841059  i
 1.25323  1.25323  i
 2.72515  2.72515  o
 2.49401  2.49401  i
 5.74882  5.74882  o
 7.25283  7.25283  o
 5.4769  5.4769  o
 7.2357  7.2357  o
 12.7821  12.7821  o
 20.8335  20.8335  o
 23.222  23.222  o
 14.6668  14.6668  o
 15.881  15.881  o
 19.937  19.937  o
 22.5318  22.5318  o
 25.1759  25.1759  o
 28.3193  28.3193  o
 36.5048  36.5048  o
 37.9823  37.9823  o
 40.072  40.072  o
 48.8674  48.8674  o
 51.3925  51.3925  o
 52.8669  52.8669  o
 58.66  58.66  o
 60.8909  60.8909  o
 72.0038  72.0038  o
 83.4805  83.4805  o
 82.5635  82.5635  o
 88.7173  88.7173  o
 95.4957  95.4957  o
 101.89  101.89  o
 111.926  111.926  o
 117.872  117.872  o
 126.96  126.96  o
 132.849  132.849  o
 141.368  141.368  o
 150.68  150.68  o
 157  157  o
 193.49  193.49  o
 177.223  177.223  o
 181.889  181.889  o
 308.409  308.409  o
 201.948  201.948  o
 218.87  218.87  o
 219.877  219.877  o
 226.138  226.138  o
 237.435  237.435  o
 246.434  246.434  o
 260.216  260.216  o
 270.208  270.208  o
 279.202  279.202  o
 293.588  293.588  o
 307.022  307.022  o
 321.642  321.642  o
 334.237  334.237  o
 350.683  350.683  o
 364.341  364.341  o
 380.16  380.16  o
 392.296  392.296  o
 406.921  406.921  o
 423.912  423.912  o
 437.469  437.469  o
 453.546  453.546  o
 474.835  474.835  o
 489.506  489.506  o
 500.711  500.711  o
 522.465  522.465  o
 533.825  533.825  o
 551.22  551.22  o
 567.402  567.402  o
 586.39  586.39  o
 602.873  602.873  o
 616.821  616.821  o
 640.956  640.956  o
 653.049  653.049  o
 671.018  671.018  o
 694.539  694.539  o
 709.189  709.189  o
 733.481  733.481  o
 751.199  751.199  o
 763.254  763.254  o
 788.427  788.427  o
 811.426  811.426  o
 823.246  823.246  o
 846.075  846.075  o
 861.439  861.439  o
 885.235  885.235  o
 908.111  908.111  o
 923.406  923.406  o
 947.838  947.838  o
 963.924  963.924  o
 983.087  983.087  o
 1009.32  1009.32  o
 1023.18  1023.18  o
 1055.08  1055.08  o
 1078.13  1078.13  o
 1091.93  1091.93  o
 1114.77  1114.77  o
 1140.22  1140.22  o
 1162.31  1162.31  o

 0.302629  0.302629  i
 0.755511  0.755511  i
 1.13557  1.13557  i
 1.50818  1.50818  i
 2.40134  2.40134  i
 5.51444  5.51444  o
 7.07432  7.07432  o
 8.88736  8.88736  o
 6.90188  6.90188  o
 8.90409  8.90409  o
 19.2309  19.2309  o
 22.0716  22.0716  o
 14.0015  14.0015  o
 15.5883  15.5883  o
 19.3648  19.3648  o
 22.2938  22.2938  o
 25.2467  25.2467  o
 28.6114  28.6114  o
 31.5419  31.5419  o
 35.9273  35.9273  o
 41.5039  41.5039  o
 44.8565  44.8565  o
 49.8992  49.8992  o
 53.6156  53.6156  o
 56.0747  56.0747  o
 63.9898  63.9898  o
 74.013  74.013  o
 74.1975  74.1975  o
 82.9245  82.9245  o
 87.3268  87.3268  o
 93.5662  93.5662  o
 105.861  105.861  o
 110.362  110.362  o
 116.956  116.956  o
 131.994  131.994  o
 133.437  133.437  o
 138.345  138.345  o
 146.927  146.927  o
 155.725  155.725  o
 163.562  163.562  o
 185.784  185.784  o
 193.436  193.436  o
 195.722  195.722  o
 210.598  210.598  o
 208.134  208.134  o
 217.288  217.288  o
 225.092  225.092  o
 233.623  233.623  o
 243.416  243.416  o
 253.067  253.067  o
 264.539  264.539  o
 282.337  282.337  o
 290.945  290.945  o
 309.49  309.49  o
 317.933  317.933  o
 333.13  333.13  o
 350.13  350.13  o
 379.822  379.822  o
 374.651  374.651  o
 388.405  388.405  o
 405.73  405.73  o
 419.468  419.468  o
 436.386  436.386  o
 456.288  456.288  o
 468.005  468.005  o
 488.302  488.302  o
 498.269  498.269  o
 515.71  515.71  o
 530.669  530.669  o
 546.858  546.858  o
 570.787  570.787  o
 586.971  586.971  o
 598.517  598.517  o
 615.98  615.98  o
 635.493  635.493  o
 649.208  649.208  o
 668.218  668.218  o
 721.841  721.841  o
 706.466  706.466  o
 725.057  725.057  o
 740.674  740.674  o
 761.734  761.734  o
 776.721  776.721  o
 798.042  798.042  o
 816.605  816.605  o
 833.056  833.056  o
 849.519  849.519  o
 889.282  889.282  o
 892.452  892.452  o
 916.595  916.595  o
 929.517  929.517  o
 954.194  954.194  o
 969.879  969.879  o
 992.006  992.006  o
 1068.31  1068.31  o
 1038.03  1038.03  o
 1059.54  1059.54  o
 1075.1  1075.1  o
 1095.25  1095.25  o
 1122.99  1122.99  o
 1152.23  1152.23  o

