"variability = 1"
2790	7	2316.967582
2821	7	2349.916457
2852	7	2408.809199
2883	7	2463.043601
2914	7	2572.212309
2945	7	2563.371929
2976	7	2630.021844
3007	7	2705.131231
3038	7	2721.90182
3069	7	2833.004143
3100	7	2857.475414


"variability = 8"
00	8	0.206747
31	8	1.80948
62	8	1.999084
93	8	11.179842
124	8	10.741979
155	8	17.003035
186	8	19.831838
217	8	17.228074
248	8	18.606739
279	8	40.734425
310	8	38.875624
341	8	33.308277
372	8	38.196955
403	8	40.436845
434	8	49.965285
465	8	53.838929
496	8	62.018666
527	8	68.660237
558	8	123.482206
589	8	89.776263
620	8	98.390301
651	8	135.935025
682	8	121.395201
713	8	128.266083
744	8	141.671064
775	8	149.795216
806	8	187.254426
837	8	196.73618
868	8	206.103153
899	8	222.432109
930	8	237.698092
961	8	271.543413
992	8	279.480716
1023	8	306.914972
1054	8	320.398098
1085	8	342.963918
1116	8	374.018975
1147	8	395.703724
1178	8	405.020594
1209	8	429.045622
1240	8	442.8524
1271	8	464.797467
1302	8	489.079252
1333	8	510.666989
1364	8	536.488742
1395	8	553.052492
1426	8	577.018551
1457	8	604.217863
1488	8	627.866727
1519	8	647.921298
1550	8	673.663945
1581	8	717.483772
1612	8	817.803617
1643	8	796.289694
1674	8	834.70478
1705	8	864.074414
1736	8	911.616354
1767	8	952.802991
1798	8	1005.404538
1829	8	1042.643348
1860	8	1089.918097
1891	8	1127.396934
1922	8	1162.440095
1953	8	1220.453997
1984	8	1261.478378
2015	8	1304.480369
2046	8	1346.667409
2077	8	1390.277688
2108	8	1435.28721
2139	8	1485.061998
2170	8	1528.618038
2201	8	1598.878825
2232	8	1630.484225
2263	8	1690.463907
2294	8	1744.891692
2325	8	1783.113541
2356	8	1834.110318
2387	8	1886.458066
2418	8	1949.613882
2449	8	1979.105593
2480	8	2047.456298
2511	8	2105.580727
2542	8	2169.484001
2573	8	2216.917922
2604	8	2253.213997
2635	8	2313.854898
2666	8	2363.292324
2697	8	2484.68938
2728	8	2477.787341
2759	8	2530.970751
2790	8	2575.848604
2821	8	2645.196166
2852	8	2713.40552
2883	8	2766.223551
2914	8	2831.832045
2945	8	2890.930326
2976	8	2988.255184
3007	8	3023.482974
3038	8	3045.268398
3069	8	3126.407734
3100	8	3218.840147


"variability = 9"
00	9	0.257937
31	9	1.87813
62	9	1.888172
93	9	11.41757
124	9	12.124869
155	9	16.591602
186	9	21.495787
217	9	16.330209
248	9	26.430479
279	9	45.610185
310	9	51.118778
341	9	57.362991
372	9	39.596045
403	9	44.609081
434	9	52.132948
465	9	60.5806
496	9	68.466807
527	9	78.21053
558	9	131.331994
589	9	96.032514
620	9	107.902923
651	9	170.699627
682	9	127.809058
713	9	136.791542
744	9	155.95965
775	9	163.192668
806	9	183.423652
837	9	205.189489
868	9	221.516288
899	9	242.622075
930	9	258.997977
961	9	277.940305
992	9	303.616311
1023	9	326.36043
1054	9	359.91094
1085	9	374.154236
1116	9	396.806102
1147	9	420.286561
1178	9	436.664442
1209	9	465.842747
1240	9	492.561187
1271	9	543.08778
1302	9	544.6993
1333	9	560.739931
1364	9	589.091752
1395	9	624.819215
1426	9	643.695608
1457	9	667.634401
1488	9	693.640099
1519	9	721.692233
1550	9	758.355896
1581	9	800.539836
1612	9	872.184962
1643	9	891.493932
1674	9	929.192939
1705	9	962.957614
1736	9	1007.461776
1767	9	1050.599185
1798	9	1114.70352
1829	9	1158.899623
1860	9	1205.501819
1891	9	1249.380769
1922	9	1291.299187
1953	9	1357.355899
1984	9	1389.492679
2015	9	1431.579997
2046	9	1481.22949
2077	9	1551.351948
2108	9	1584.462132
2139	9	1653.529747
2170	9	1704.357201
2201	9	1752.334218
2232	9	1805.082716
2263	9	1867.757221
2294	9	1915.431732
2325	9	1979.35732
2356	9	2040.798667
2387	9	2084.39603
2418	9	2142.290648
2449	9	2213.004041
2480	9	2280.789131
2511	9	2316.583906
2542	9	2375.694527
2573	9	2443.536129
2604	9	2500.889894
2635	9	2552.742127
2666	9	2621.652538
2697	9	2691.414228
2728	9	2735.801395
2759	9	2972.472294
2790	9	2869.472409
2821	9	2931.071744
2852	9	2977.793669
2883	9	3163.627738
2914	9	3136.117043
2945	9	3185.924332
2976	9	3273.306775
3007	9	3310.195036
3038	9	3429.625869
3069	9	3467.011446
3100	9	3639.957074


"variability = 10"
00	10	0.319283
31	10	1.657204
62	10	9.630575
93	10	14.697382
124	10	14.150581
155	10	18.455247
186	10	24.607155
217	10	24.857728
248	10	31.125246
279	10	52.104649
310	10	130.209544
341	10	62.890891
372	10	923.963929
403	10	47.820379
434	10	64.606663
465	10	66.558592
496	10	77.444177
527	10	86.008087
558	10	98.142939
589	10	110.488686
620	10	123.371812
651	10	129.905173
682	10	145.744416
713	10	155.453944
744	10	169.704239
775	10	184.149961
806	10	205.947048
837	10	219.428943
868	10	240.591564
899	10	261.789067
930	10	293.036731
961	10	303.412453
992	10	351.377359
1023	10	351.796482
1054	10	397.872984
1085	10	402.99441
1116	10	434.710167
1147	10	460.347698
1178	10	476.353546
1209	10	525.109091
1240	10	536.195372
1271	10	576.919471
1302	10	586.349658
1333	10	612.755968
1364	10	635.851942
1395	10	666.964343
1426	10	694.190769
1457	10	724.667437
1488	10	757.514338
1519	10	776.303293
1550	10	804.178494
1581	10	860.139135
1612	10	915.6379
1643	10	960.813038
1674	10	1050.256538
1705	10	1051.400063
1736	10	1090.558745
1767	10	1134.837473
1798	10	1209.282285
1829	10	1240.564054
1860	10	1302.265671
1891	10	1349.925608
1922	10	1425.278413
1953	10	1467.874267
1984	10	1513.558162
2015	10	1570.856972
2046	10	1625.583939
2077	10	1687.646984
2108	10	1750.609307
2139	10	1811.465061
2170	10	1848.86594
2201	10	1909.298784
2232	10	1982.382426
2263	10	2064.995638
2294	10	2102.098593
2325	10	2170.229716
2356	10	2223.771723
2387	10	2293.007272
2418	10	2358.12158
2449	10	2454.882348
2480	10	2475.144892
2511	10	2536.258304
2542	10	2609.055489
2573	10	2690.711558
2604	10	2761.602399
2635	10	2787.300124
2666	10	2867.418304
2697	10	2991.706681
2728	10	3004.316617
2759	10	3052.412738
2790	10	3122.065698
2821	10	3204.673168
2852	10	3267.17314
2883	10	3340.044874
2914	10	3406.978279
2945	10	3479.36686
2976	10	3543.071739
3007	10	3663.960344
3038	10	3668.380702
3069	10	3774.650785
3100	10	3873.848218
