bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
3162	51	2	7	87	1178527	1260743	45007	6089	783467	136475	104673	608605	74172	2335	601776	59230	91441	622123	658	3214	640884	96821	82385	889771	59312	7147	686823	126176	86556	601852	73804	2072	605990	62871	82603	724303	993	
3224	52	2	7	124	1402846	1367757	46009	4724	697680	67478	96766	756895	773	3377	799911	81164	174426	910217	889	3462	651999	76081	95102	612507	532	1815	657836	82587	98335	649003	461	4530	756112	212755	100063	661728	157304	
3286	53	2	7	89	1369904	1838385	52245	8832	854056	106426	140683	780391	46404	7525	723055	114711	103283	761718	44520	3306	687530	69487	104118	646784	718	2117	691095	74397	112472	884465	1174	7503	922646	125933	116582	661275	42330	
3348	54	2	7	98	1295852	1501832	50329	4696	930264	79722	120795	731724	763	3455	677481	71108	105488	932735	1122	4092	749149	77438	135322	673913	581	3974	689713	143371	123887	701660	97593	5121	745786	126253	121241	757062	45951	
3410	55	2	7	90	1496398	1829530	68801	42518	1168140	215549	103101	756987	136697	3135	751031	81578	114221	824644	1054	4726	690958	83420	100555	724157	692	7161	678597	384147	114331	872644	121637	5910	684407	138788	116044	631247	79595	
3472	56	2	7	84	1305708	1539767	49411	4782	893026	81420	132941	691363	949	5243	899749	136352	131546	683776	590	3264	682942	116235	108752	699489	44008	3897	701466	154842	118806	731206	90252	2103	715186	77604	120383	859017	991	
3534	57	2	7	88	1760856	1851640	48955	4718	799944	85758	102802	710892	517	2212	931943	97669	125640	744546	830	7042	754622	168831	145499	743092	131377	4596	1010329	86221	103656	678492	611	3430	875505	193968	115507	741082	56934	
3596	58	2	7	87	1466606	1647412	48600	9141	778429	370750	141826	962911	139350	4711	819385	97424	140911	786955	630	5007	786609	143368	130362	784395	49632	2457	837575	100249	133779	872854	1010	4148	1022760	85789	197096	1098900	1001	
3658	59	2	7	98	1795548	1961271	55808	4684	909926	94088	112757	765011	498	3325	964591	272599	167402	772912	45162	3175	806656	128385	133106	729842	693	5276	711347	163664	121434	732237	82330	5802	744831	256895	104361	714592	231267	
3720	60	2	7	85	2029113	1727890	51764	4962	1066143	93901	161297	855040	851	3302	742319	104771	125874	833114	1366	6137	747147	162910	189000	1343855	57577	5223	1026196	117972	161574	895153	915	7711	807416	132022	147935	747079	47332	
3782	61	2	7	99	1572830	2302824	56870	6368	857207	81929	110904	774118	770	3201	709817	82970	162695	984305	1089	4819	777639	124224	89986	806799	48756	3244	940634	172814	188729	861069	826	3647	879218	77234	130657	693591	658	
3844	62	2	7	92	1493600	1572411	53022	4900	761601	85006	101772	748267	734	3717	702980	99821	153032	1080914	1035	6937	808766	85729	98559	731236	701	3677	750660	136294	103206	792791	50306	6365	731106	180258	153621	714995	93683	
3906	63	2	7	80	1870113	1793984	54084	5714	803655	90146	110824	694885	529	3741	687313	213326	90832	688753	135098	2464	691866	90230	91477	820536	974	3907	1079358	185981	143617	892094	802	6462	745218	91966	136831	734922	593	
3968	64	2	7	89	1647219	1598764	55343	5391	765720	88436	94564	1214737	1131	4527	747443	88074	101192	743205	839	4366	840521	142059	151392	778969	51532	3565	748356	90690	108339	723355	451	1634	732712	84756	136144	1103467	2296	
4030	65	2	7	299	1955019	1922266	58714	6341	899400	202098	128255	946582	56249	4366	838312	139863	168029	1229528	55585	4926	831803	172987	137196	887818	1063	4943	819974	147860	129085	878915	91826	6838	825390	175803	120420	785372	149153	
4092	66	2	7	92	2414821	2028223	57786	5302	861057	104495	126473	784166	744	4777	884490	227304	182409	966529	255989	6326	1126089	83705	116982	842277	794	3135	771988	94046	99231	719653	470	2869	736392	118682	117378	738776	49369	
4154	67	2	7	90	1526671	2336756	57402	7913	974612	196544	196756	807535	100496	5946	787131	176402	132499	1022260	101102	11641	777173	427801	168424	1392591	365577	5445	1111569	92832	143326	786116	778	3678	820302	127483	154746	800958	54179	
4216	68	2	7	126	1652989	2121232	68177	9294	959736	154734	131840	865684	57080	4110	826993	270036	154621	858980	57177	5971	830140	141605	111209	800610	54307	3265	1107427	92855	151645	785114	809	5414	785972	321216	208014	1022452	250261	
4278	69	2	7	92	1753228	2048841	91824	7102	1075237	150869	116881	835670	73653	4641	1048377	148469	141020	916748	56708	9049	817483	341174	127044	806511	265638	2685	1475013	207373	254840	1045281	1082	5444	1047547	99170	171580	999652	1271	
4340	70	2	7	93	1811927	2056090	62465	4399	1443390	125263	160832	1018500	874	4122	948470	113039	164428	945233	762	3930	988989	196357	212879	1069658	58678	4239	865843	185509	169730	1435884	61663	5962	1050330	236036	173272	952794	117775	
4402	71	2	7	89	1836849	2047287	87861	6839	1141283	146930	142258	824411	54515	1998	870672	97746	143683	868492	1000	3762	946175	98399	162905	867806	938	4792	942447	223966	241025	1242453	61180	5732	842550	91428	141711	802168	622	
4464	72	2	7	90	1720286	2287857	97264	6954	1653547	116497	139353	806571	609	3530	911289	147633	131457	868008	62566	7179	882481	324766	147615	864038	262638	6520	834257	263471	155580	977932	127216	8901	1168853	141426	120008	793712	52971	
4526	73	2	7	92	1732399	1805689	63589	4497	1363706	247002	142935	828532	960	3761	767799	185889	142417	772224	106058	2246	852872	108765	133299	944198	1077	4576	1057576	111632	139304	1095219	1381	21001	1141180	258107	139431	814895	158283	
4588	74	2	7	82	1686803	1787130	65493	4156	976808	99193	114782	1199789	1072	3998	920518	90799	132249	800716	694	2395	796972	98178	119592	829887	545	2743	809420	111948	113850	879086	612	5176	837128	349481	135369	1189240	281537	
4650	75	2	7	87	1782556	2045843	65942	4951	943226	101316	129197	800394	830	11645	1142304	576912	143117	842983	259602	2705	827269	86925	127562	804213	696	1818	849754	103922	117365	904340	848	7319	970337	351361	183569	1468101	275212	
4712	76	2	7	96	2045418	2621393	74603	5369	1039471	123144	140135	1454162	1363	10327	1149115	181775	163898	950263	63738	4210	903627	232686	182462	939334	122462	8083	941049	495550	142014	1490696	467118	8620	923315	331825	202291	939734	200228	
4774	77	2	7	91	2366662	2746143	110193	6462	1449550	130641	190179	944083	639	2337	840349	118412	124086	852285	533	2333	808767	102820	138024	869011	798	4392	883376	116608	147420	1114368	940	4047	919988	122711	163907	875329	732	
4836	78	2	7	98	1775121	1866811	66934	3772	1058934	158810	208805	914286	829	5302	964768	225307	167115	966535	129267	3328	931882	112212	175460	900794	630	2171	952322	181843	184084	1559876	1523	10629	1411510	263650	166674	920749	180120	
4898	79	2	7	95	2026134	2204287	74110	17398	1081033	98724	150506	833701	504	3965	868668	155962	120509	894426	56634	3770	832968	110774	133166	870808	678	2482	876165	110177	130831	1335572	1561	10359	1206047	187936	142913	895860	62763	
4960	80	2	7	82	2484516	3245811	75057	13180	1084997	404837	155367	926495	307803	6702	989057	225050	143403	921511	124888	4483	885865	165022	138847	1224848	218338	6277	1000188	123666	191400	1244138	1208	4856	1031910	123505	174565	1256399	1147	
5022	81	2	7	91	2310475	2703806	78599	13918	1199606	332004	166882	936398	243826	8644	903586	273596	141335	1582963	429218	8506	1540266	141595	224420	1074670	935	3769	1080818	119161	207539	1119455	1059	4331	915244	154854	220573	1032941	1041	
5084	82	2	7	88	2125222	2229045	69328	8618	1023404	312423	150493	1196783	384983	4164	992708	113904	255002	1324432	1219	6248	952657	168140	179766	894404	64169	2802	1032065	265872	229727	1575329	1449	6433	1593079	271705	192012	995200	1225	
5146	83	2	7	117	2321080	2557429	84448	8694	1602269	356175	191186	1496805	308090	9663	1309983	118620	197930	1336601	1137	6640	1016220	253279	180195	923171	124936	4482	977370	166162	146039	1505250	72651	5500	1475457	219564	198717	1070726	956	
5208	84	2	7	80	2950675	3416483	70945	10725	1177049	437899	288034	1381627	286307	6032	1307394	130194	160171	1170614	982	4261	1473493	269339	221550	1389031	1698	6198	1101077	115666	180570	1049120	1400	6556	1565497	209467	310030	1285087	1462	
5270	85	2	7	180	3371119	2701255	131572	7025	2067067	233064	232892	1713674	1446	5506	1284907	144463	172407	1359077	1485	6062	1557696	135735	212415	2033665	1424	4976	1235987	187727	209561	1734081	2234	7087	1222860	148841	188191	1485059	1562	
5332	86	2	7	139	3727308	3064610	76309	11480	1402238	190220	250966	1239468	83392	15003	1364210	945892	204908	1014720	766879	9285	1385736	294532	199037	1369597	219103	6059	1438134	122894	169964	934240	896	5966	1020565	243136	185151	1543365	282146	
5394	87	2	7	123	2670239	3334491	83925	6227	1323495	188111	203368	975731	67854	3901	1021859	110118	159414	1287488	1508	7834	1941303	310031	266975	1050661	72022	4176	1390959	122416	159910	1076850	970	11219	1190272	498252	188265	1128571	303410	
5456	88	2	7	434	3165213	2867363	79973	6196	1505884	151700	177975	1332566	1074	5790	1207699	206250	173223	1114074	77626	4712	1103516	141040	193826	1033548	716	2506	1276109	238452	209686	1002467	979	6997	938040	376109	160246	1016647	276339	
5518	89	2	7	83	3047981	3099596	90980	9625	1211308	223867	174153	1030038	139903	6648	937208	247238	165234	1034100	127622	4229	970154	133868	184671	979993	862	4578	972021	300603	165925	977168	212668	4925	978335	312962	152314	1267762	212399	
5580	90	2	7	96	2503917	2306836	76872	5744	1069133	190241	168892	1005912	68914	4087	1005583	115055	179223	1008243	942	11266	969149	373070	178605	1226745	313769	5101	1146679	152364	212150	1458294	1278	6845	1476318	216444	185960	1370894	69660	
5642	91	2	7	80	2184407	2275818	75364	5175	1123359	128559	183904	976584	714	7941	979055	431781	159210	990429	331306	2625	990414	156133	240777	1054230	788	2854	936667	120541	161606	936174	534	6480	959797	472129	146470	942181	314186	
5704	92	2	7	86	2318042	2917635	78276	6116	1101173	127292	162626	912012	617	2134	1131484	140287	193164	948514	715	2478	920292	121842	161853	931288	676	2238	1084908	133880	179472	1007062	795	3812	975755	251715	172643	1089758	144873	
5766	93	2	7	96	2360088	2841169	80489	7431	1582295	287330	217735	1258425	91048	4385	1176030	203420	237673	1124726	84061	3440	1286050	145556	219415	956675	773	5166	980714	236183	153732	935594	130198	1643	906538	122735	137373	898756	531	
5828	94	2	7	86	2101857	2172950	83097	4423	1364093	117901	216421	1083449	1009	2965	1126523	120858	186260	1113950	893	6953	1393202	268969	181294	1165133	139717	3205	1065543	120521	197851	1020452	553	1668	1016798	139015	147305	986039	457	
5890	95	2	7	110	2437242	2360828	80186	7668	1058209	244823	192814	1068108	148596	3627	1169484	186053	179795	1062643	72118	4655	1061224	251248	187245	1043601	133601	3423	1031918	299426	183892	1142090	147277	4331	1092693	277660	182473	997233	139650	
5952	96	2	7	78	2753127	2835989	107448	5654	1398800	147701	211689	1084946	884	5349	1216007	275100	225799	1167346	149156	3248	1159757	140638	187350	1105852	753	9098	1036897	135954	198004	1170574	860	3193	1174202	174719	231234	1135656	654	
6014	97	2	7	90	2713477	2796010	134127	5822	1267948	155067	210044	1113083	494	2823	1087567	215739	261462	1005493	70099	4778	1098405	366944	172386	1001663	279062	3083	957195	196003	164744	1058446	81400	4696	1082089	195752	184999	1183632	79373	
6076	98	2	7	82	2654803	2937695	95029	8442	1346398	242206	232327	1213030	83207	4790	1217630	227741	181855	976842	71262	2912	1011466	201103	190258	1294136	85240	7462	1168014	227452	223193	1139320	96416	4118	1029036	113082	163911	1229005	982	
6138	99	2	7	83	2682607	2374684	82670	5572	1107536	199109	187556	951929	72107	4399	967367	244861	165452	966292	144893	3551	964441	185384	201778	1637474	86039	6114	1173684	274601	190319	1042085	70831	2614	1061967	142629	206555	1034403	655	
6200	100	2	7	94	2251709	3120264	87302	7346	1866782	149396	282478	1250753	625	4786	1256806	125043	262152	1368481	793	4230	1349923	210387	301181	1344809	89670	3003	1266646	142393	224314	1266158	633	3368	1209986	241093	260141	1335226	82452	
62	1	2	8	122	73075	35157	1949	2360	25530	1662	2542	8440	260	1879	15176	2618	1640	8409	1427	1101	14654	2032	1236	7254	794	659	12181	1436	1100	6695	215	2526	9952	3232	2083	8758	3268	
124	2	2	8	93	59600	53365	2703	2265	32083	3286	3024	22675	1517	1111	33554	2388	3196	19289	329	1595	23757	3524	2763	19095	1505	1211	25360	3449	3049	19656	1577	1064	23059	3533	2527	18800	1533	
186	3	2	8	75	67054	71068	3493	2404	50040	3221	2973	36066	366	1483	44684	3526	5935	31005	381	1554	29607	3478	2970	23480	315	1500	28224	3589	2136	22533	303	1211	30147	4453	3137	24733	2127	
248	4	2	8	76	86563	93852	4454	3080	54661	10282	4320	41232	6875	2195	43384	10767	3862	43075	6815	1264	40900	4483	2918	38595	346	1112	39577	4335	3043	37474	322	1870	40637	5889	6396	34982	2709	
310	5	2	8	79	101507	112232	5290	1779	59401	5178	7139	46148	337	2229	53071	7591	4650	41693	3217	3212	64926	13331	4611	50532	11095	1236	54136	5268	4050	40031	328	1144	52375	4671	5303	40513	388	
372	6	2	8	63	123177	131480	6204	3520	75752	8252	6537	53451	3838	2388	61941	11538	7898	50413	6990	3828	62214	12349	10120	48888	6890	1557	59763	8869	7460	52033	3825	1650	51407	5693	7697	45143	418	
434	7	2	8	84	156261	174028	8018	2941	94768	10808	9011	75170	4459	1962	79920	9647	12269	71892	4456	1377	80870	7265	10400	74084	440	1324	92257	8503	12431	74367	421	5074	81992	17141	9049	79056	13011	
496	8	2	8	196	266259	298689	8317	4287	100570	18445	12873	83924	22291	2014	80150	6463	8589	72207	360	2858	76514	13220	11503	71945	8650	2066	83924	14696	7628	69548	8571	1864	72730	8376	9175	67686	373	
558	9	2	8	91	205612	213173	9108	3888	100180	16724	14911	159595	10732	2606	157242	9895	20018	112755	552	1941	104590	10298	13017	86504	485	1996	90092	12576	14488	85052	5850	1362	86776	8888	16999	82270	512	
620	10	2	8	96	251045	242740	10212	2444	114419	10243	13272	100809	444	1427	106864	10600	11373	88156	454	1362	93343	10442	13441	87386	422	1343	102726	10344	16415	84685	420	3003	92082	13348	14278	91753	6370	
682	11	2	8	84	248694	254626	10663	4115	114272	14968	16493	98726	6536	2438	97887	14819	11452	93249	6488	1467	97545	11419	16833	87606	373	2087	93859	17470	10562	87744	6527	2807	93614	20446	15781	90944	11951	
744	12	2	8	76	287004	276236	12945	3814	128033	15996	16007	106928	7558	3253	111560	27795	15234	106170	20512	3044	108632	18565	17179	108975	7614	2001	117158	18185	18363	107298	7517	2979	112322	33232	12914	104848	20530	
806	13	2	8	99	292855	319326	12646	2666	169076	17961	15611	146839	8300	2845	165323	28070	14332	142702	20968	1956	151370	22873	12445	178773	14335	3899	189273	31474	18207	147754	22303	1502	164302	14099	19283	143229	467	
868	14	2	8	73	304846	331873	13699	1922	174272	13049	16125	144432	421	1932	153946	20457	36301	153110	9226	1423	165463	14614	16899	151104	416	1345	254259	15354	19970	159648	547	3194	162457	19669	24102	159549	9208	
930	15	2	8	94	343191	348422	14021	4164	175785	21433	20791	156919	9171	2604	161015	24272	18250	151098	9283	1516	161056	14894	17702	153741	450	2401	169412	30116	21347	162330	18032	2826	168731	37457	21493	164732	9906	
992	16	2	8	96	391822	404795	29427	1919	176754	15511	22850	167381	413	4743	185399	44098	22282	229817	33836	2687	313991	44060	69523	230639	11184	6695	216885	63858	33474	186417	71168	4992	227167	73069	22601	194056	80163	
1054	17	2	8	98	441435	480954	17208	3522	274481	20752	35945	201650	576	4717	199274	37278	29113	182222	21128	3365	207170	23735	48067	177881	10618	2198	219204	28825	33884	177021	11493	4760	186583	46113	30468	204415	30948	
1116	18	2	8	98	441360	453886	16438	2483	228888	18894	27906	188022	400	3161	224575	46590	24441	186917	32801	4281	196614	55231	26023	188730	43104	1502	199001	18840	32007	199810	371	1333	282701	18897	36222	258989	640	
1178	19	2	8	99	461067	647939	26881	4838	397875	51395	49648	231233	546	2641	245196	22992	36327	330559	1308	7872	349379	56878	48201	296050	22070	2623	334701	38291	51012	340599	980	3339	253257	21726	31211	336254	777	
1240	20	2	8	171	711559	800768	21031	6378	275683	26618	45264	265595	1006	6760	350892	41575	49754	326160	17057	6226	338346	89386	52989	436928	58998	8358	517752	58529	68916	355942	1330	8351	391476	122132	39856	215643	28739	
1302	21	2	8	99	551121	624749	19921	6649	234070	54650	30480	232481	34952	1860	267167	31398	36188	219598	13314	1760	269859	36802	26288	218376	12966	2646	272865	43499	28080	216313	25175	1656	269727	37702	30527	236327	14089	
1364	22	2	8	81	610884	646190	22189	4806	249217	37355	37335	222373	15976	11533	250029	38466	31470	218558	14584	1677	242880	31046	23371	244221	385	1413	242007	22652	32345	214640	373	1415	249956	25642	26940	243854	407	
1426	23	2	8	80	536290	536357	20052	2722	260217	39331	32956	226086	15449	1862	296215	43259	49321	282746	16111	3717	262620	45871	41308	326036	30075	2461	224745	42038	26285	200498	15424	1331	207381	26777	31405	221693	430	
1488	24	2	8	79	522582	685917	23249	5509	253815	55475	36447	241362	30051	5117	259331	97901	34354	230855	84576	1485	250873	26824	30211	227245	405	1408	256254	26567	29670	274839	394	2118	238691	27802	43882	289294	464	
1550	25	2	8	87	748776	708708	25017	3140	324031	30004	43961	306496	459	2376	320340	52842	30974	292186	31965	4414	304842	88418	40575	298155	85914	2611	388793	31108	66065	463381	860	3329	379081	37021	52429	365746	472	
1612	26	2	8	101	1066487	936136	30631	7454	442881	38515	103645	312632	588	3694	314678	48674	69787	305762	18630	2308	307577	37958	68874	321108	393	3808	305647	42938	59318	306092	17760	3625	342242	46378	53164	290866	17836	
1674	27	2	8	110	860938	779896	25776	3588	340434	31753	47875	325968	602	3309	306738	48844	38400	295083	19396	1572	313204	31285	36916	296090	452	1344	297977	28941	41762	304823	472	2755	306447	55717	37186	294871	19335	
1736	28	2	8	81	618698	656806	24818	4289	327121	78337	35979	305451	55827	1909	407807	53112	46748	433647	21667	3227	320541	44545	55943	399278	665	6074	341703	70696	50075	333015	38331	1456	308025	31662	44964	302814	453	
1798	29	2	8	85	647532	674665	25272	4071	347202	65282	39025	321675	39764	2086	314705	51314	44428	314001	21129	2118	320491	55407	43166	313956	21177	2531	318348	77181	31269	315539	39885	1931	369777	69912	60535	414540	32980	
1860	30	2	8	114	1469761	1085677	32406	7155	442504	47208	79008	390613	665	6161	397576	79684	79229	482486	58531	9062	558673	90906	99303	399463	47686	4748	417663	40638	93165	383303	611	2852	376113	47951	87140	359660	639	
1922	31	2	8	117	1216382	1039878	29553	6215	426887	49456	60611	374162	525	1879	379117	38818	49097	359270	388	1780	390209	44904	53618	363525	594	1826	392617	40402	72529	371470	443	2043	370082	47380	51886	418801	626	
1984	32	2	8	93	790356	848320	30045	5233	439959	57543	71797	462193	25869	3417	377573	65189	46999	368510	25249	1831	388215	39234	55054	376290	464	2883	443872	43426	60185	409279	660	3970	395902	56453	58098	350689	24695	
2046	33	2	8	82	855610	835947	29910	2743	421952	43505	61644	361017	441	2126	362154	41933	52668	351542	416	2375	363286	42351	47128	479841	778	3439	398646	45866	66633	369156	461	1850	369054	42592	69570	356993	462	
2108	34	2	8	82	852983	841269	32306	3795	389032	62631	53343	376440	26045	1702	361939	40261	41335	350289	433	1955	358441	59779	51299	358503	25318	1377	355235	46913	45348	352421	392	1814	530667	74368	68338	440292	28693	
2170	35	2	8	61	964341	940548	33389	5160	419368	65598	118001	673685	32996	4540	557534	48838	64869	483579	937	3994	553691	52319	93096	438618	737	2988	490767	49150	80623	464060	903	4628	432117	53815	128421	440559	737	
2232	36	2	8	127	953740	1429671	42958	7090	644265	142342	73405	443318	28941	5967	1671406	125778	110677	577728	29209	4877	602367	77049	61214	384958	26732	2076	377954	47358	61489	389941	483	2222	492302	117982	83058	421271	28668	
2294	37	2	8	96	887596	925006	33578	5083	460212	49594	61267	382614	460	2305	390238	76695	59278	498703	50760	6577	651313	88182	93783	630984	1109	5346	637424	72221	69786	427611	28947	4135	563549	91867	93300	524819	867	
2356	38	2	8	83	978204	1002946	35138	6855	458734	101025	60311	416133	63273	4648	461105	146824	73113	441882	91422	2830	439781	50312	62444	438251	611	3487	587883	51217	84196	438722	685	3156	430721	48255	70561	612637	1449	
2418	39	2	8	103	991734	1031360	48871	6040	711447	92579	126236	603124	822	5126	462431	132176	66449	455241	88477	3544	593750	82659	76436	440255	31876	4352	432961	145325	62786	426821	88272	6812	692618	305427	75702	475249	205139	
2480	40	2	8	86	1077928	1115785	40307	6421	496359	99726	73209	495431	112339	3776	450838	51219	66967	428161	793	4273	474708	119957	97854	486363	69919	5109	429171	102167	72797	616806	63811	3998	454986	58015	89864	437943	569	
2542	41	2	8	83	1064294	1226901	54817	4397	645238	78356	88453	451329	664	6173	432643	89160	78367	419234	31892	3151	425663	51025	74921	431320	543	6465	533069	226354	130300	563883	124806	8164	461701	166382	70067	417212	110882	
2604	42	2	8	80	955010	980727	45507	4778	487039	83866	68517	422771	31564	1965	424480	53317	86820	429803	693	2286	467736	67249	85953	567547	1171	4488	439571	90826	113882	828271	63097	6208	474520	91881	83492	447694	32198	
2666	43	2	8	100	1047593	1032171	37573	9874	492790	79675	68735	464342	33954	3542	451653	121077	67994	435871	65897	3941	451965	119254	75890	459021	121490	3454	636575	77172	87852	472596	846	3875	470286	113034	83063	458933	66228	
2728	44	2	8	94	1030683	1063246	39883	3697	508964	60582	81655	452143	500	2830	460553	103352	85317	517294	37150	2612	479452	72472	99794	485514	843	4205	683425	129145	128850	520116	70925	2792	523744	65804	102605	501727	599	
2790	45	2	8	88	1247264	1218257	42914	6563	525698	91839	80402	462645	32202	1721	479968	55125	75961	457828	500	3725	497931	210475	145500	533930	84633	8207	504268	211211	95091	474086	168512	2641	495533	62152	83638	465271	647	
2852	46	2	8	141	1067160	1200961	66900	8933	563243	124001	98995	489118	69885	13212	506896	69060	103820	719121	1103	7858	545084	71389	135219	539107	1052	4480	504508	71438	87967	493093	608	2652	493359	107266	106336	511400	765	
2914	47	2	8	90	1147808	1228916	45148	4044	605454	69644	101190	492342	547	3828	496604	94766	83550	703993	42987	8517	579118	147792	91402	505383	73360	3742	505299	88044	94024	491833	38340	2741	487557	59831	75120	443361	532	
2976	48	2	8	96	1091160	1098183	42528	3889	563545	59694	93784	501209	848	4953	734599	160022	105924	549734	71056	4627	480580	117784	120218	513276	75434	7217	529058	174316	101796	482436	136559	4342	542244	65269	84893	470997	547	
3038	49	2	8	96	1094614	1104137	43847	3859	694307	119914	166538	536664	957	7677	479391	63222	84164	475148	627	1712	543694	75266	75073	467476	540	1875	465163	70630	79016	458708	392	1458	457795	69816	71080	451005	512	
3100	50	2	8	83	1132957	5813512	48040	8834	960352	190265	99912	803565	110174	4861	884110	107394	115004	761134	73779	4080	747203	67082	96018	608239	753	4514	630769	143855	92397	643185	79144	6244	642942	307093	117679	676064	139667	
3162	51	2	8	83	1330393	1606612	48295	8030	925987	81727	100557	840402	1006	4155	737344	80489	106483	749722	769	3751	819761	69654	107141	673236	953	4029	724915	96748	107950	726085	50854	4462	761362	69891	102568	789528	1484	
3224	52	2	8	97	1598030	1600890	50297	5848	759448	83085	103959	676677	722	3666	665982	125608	119146	728797	69340	4086	945153	90749	177016	784309	1373	19850	828476	487686	114084	705248	545862	13492	851363	362340	141058	857963	276576	
3286	53	2	8	91	1538990	1427908	46857	4940	673893	72702	86720	621003	644	2733	616783	104549	104040	616279	39064	2421	607197	68232	88116	598654	477	1802	605312	75538	60858	608920	449	2470	826038	113820	106177	678868	52733	
3348	54	2	8	97	1325559	1466727	48408	4214	710135	72149	103675	629926	575	2572	655965	110637	100772	758230	45937	2996	843820	74677	109683	693129	671	3122	666772	105856	85442	659025	43047	5135	974039	175732	117270	962462	66423	
3410	55	2	8	119	1557537	1663394	47881	5287	795023	72780	91647	754608	899	7023	757888	203786	143069	1011368	240671	5934	1072052	104251	113727	721627	885	4070	714098	116026	111186	826483	49845	4851	835685	81017	105525	710260	684	
3472	56	2	8	109	1488556	1863303	49268	8935	765331	140510	101897	657559	82359	2667	747650	70785	100734	686434	776	4571	663515	98502	99790	725253	44717	4485	799398	83646	104295	805733	889	5554	757423	80226	111019	730817	774	
3534	57	2	8	85	1884521	2502212	67800	9481	1035763	129597	147218	988158	77127	7184	997277	90833	127047	743468	782	7642	694891	270066	119891	750096	172368	4448	718073	75999	116852	714883	549	1900	750538	76177	110668	739247	668	
3596	58	2	8	95	1681596	1865850	121948	10928	1047662	147607	105142	780501	43532	4570	804556	134566	129802	926882	53586	7579	871677	79912	119849	799745	1168	7218	855426	310417	154407	1097404	89910	4718	930733	118985	126895	842744	925	
3658	59	2	8	213	1809263	2241516	77656	12267	1236747	207267	143920	894929	195069	5007	1010038	89011	114521	946145	899	8661	907825	216267	204100	1007652	96417	4809	894964	87417	164792	1081211	1435	8958	1185604	377655	164164	957430	150101	
3720	60	2	8	89	1805672	1710444	51432	7292	798865	154825	145731	838925	90514	7050	753470	211483	133611	1009852	143633	4755	869847	82807	143608	879127	985	7844	914163	221892	134302	789032	142747	7977	1036446	125246	119713	784467	49281	
3782	61	2	8	97	1589932	1714489	57906	5406	912217	89539	124073	881391	1211	10111	1153079	223391	119858	978482	148543	13695	797261	417730	144825	859563	367076	6261	782325	130622	126593	759539	48344	2093	723220	83014	111235	834146	1060	
3844	62	2	8	84	1713767	1893541	56306	5107	869846	86490	136480	713399	779	4198	884634	121414	129767	789376	53041	4607	891549	101381	130283	748562	908	3076	715134	83998	92554	722607	718	2915	1046979	100078	148554	861590	987	
3906	63	2	8	66	1769609	2266141	124948	38488	1052192	100744	120926	801935	907	3764	763284	132399	136236	843180	54702	4035	875174	88189	129372	879908	948	3616	874299	92236	154418	895343	1062	4916	733646	138849	127315	719758	47158	
3968	64	2	8	92	1632261	1727044	55948	3602	797405	91042	105570	694730	581	4759	707294	196766	186201	842164	51349	7263	729405	137196	104954	691867	46959	2670	697812	78472	93737	689617	514	2541	699458	120130	113069	709717	48346	
4030	65	2	8	92	1580938	2028643	61913	4155	918286	85439	110392	765633	610	2232	735778	89145	104706	727603	446	2420	752192	116963	118715	717145	46375	3967	725093	276194	204219	801076	141621	2048	760357	99674	137595	1607304	1536	
4092	66	2	8	91	2106296	2367949	60851	4616	968540	82676	114270	742679	536	2285	733698	97723	101941	758741	680	2417	722099	96665	98208	705731	454	1403	731486	117526	136191	721594	502	2359	836061	107358	189577	766281	797	
4154	67	2	8	86	1677804	1731277	56012	4294	863403	93975	137192	786187	567	1772	846117	110348	155633	1164910	1142	6465	890742	197877	146127	839399	105586	2617	880681	107473	137810	858110	1115	7164	879354	145422	125746	811042	52492	
4216	68	2	8	96	1727544	2334975	63936	5684	1039857	163835	128606	848290	52668	2160	813375	87104	113290	751135	459	5417	1110244	304225	150385	886001	217631	4154	857510	132256	135419	786116	52373	2467	851877	112540	147365	1248068	1329	
4278	69	2	8	89	1933946	2113286	93024	6164	1032824	191674	199814	890706	51661	5803	855733	144555	122996	792349	49511	2865	832153	155977	136019	956508	54978	3708	951962	107919	160697	886651	720	2384	826728	94336	159448	833795	664	
4340	70	2	8	80	1626353	1723713	61432	3722	832283	87174	128838	782285	785	2196	778666	93934	118998	752936	543	2492	877999	163336	118988	823416	55265	2094	809748	103323	126117	817290	678	4020	795889	142401	197221	908504	59539	
4402	71	2	8	94	1817080	2132039	66177	7839	1157248	246780	144156	887525	173981	2789	816831	89715	127841	800689	691	2907	820848	100127	142263	989544	1131	4221	981191	97485	123408	881630	984	3043	844554	116085	145575	944118	1167	
